individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4
Aspat_657,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038723,145.651377,-16.038723,145.651377,colony GPS,10,2.3,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_658,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038737,145.651368,-16.038737,145.651368,colony GPS,10,2.3,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_659,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038754,145.651355,-16.038754,145.651355,colony GPS,10,2.4,-0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_660,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038734,145.65131,-16.038734,145.65131,colony GPS,10,2.4,-0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_661,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038726,145.651299,-16.038726,145.651299,colony GPS,10,2.2,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_662,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038702,145.651301,-16.038702,145.651301,colony GPS,10,2.6,-0.1,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_663,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038701,145.651265,-16.038701,145.651265,colony GPS,10,3.2,0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_664,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038695,145.651277,-16.038695,145.651277,colony GPS,10,3,0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_665,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038721,145.651278,-16.038721,145.651278,colony GPS,10,2.5,-0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_666,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03873,145.65128,-16.03873,145.65128,colony GPS,10,2.1,-0.6,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_667,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038732,145.651283,-16.038732,145.651283,colony GPS,10,2.4,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_668,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038734,145.651261,-16.038734,145.651261,colony GPS,10,2.9,0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_669,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038732,145.651241,-16.038732,145.651241,colony GPS,10,3.2,0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_670,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038752,145.65123,-16.038752,145.65123,colony GPS,10,2.9,0.1,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_671,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038768,145.651189,-16.038768,145.651189,colony GPS,10,2.8,0,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_672,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038776,145.651205,-16.038776,145.651205,colony GPS,10,2.4,-0.4,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_673,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038794,145.651201,-16.038794,145.651201,colony GPS,10,2.5,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_674,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038782,145.651236,-16.038782,145.651236,colony GPS,10,2.5,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_675,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038773,145.65127,-16.038773,145.65127,colony GPS,10,2.3,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_676,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03877,145.651254,-16.03877,145.651254,colony GPS,10,2.4,-0.4,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_677,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038773,145.65131,-16.038773,145.65131,colony GPS,10,2.3,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_678,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038784,145.651278,-16.038784,145.651278,colony GPS,10,2.3,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_679,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038811,145.651235,-16.038811,145.651235,colony GPS,10,2.4,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_680,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038828,145.651238,-16.038828,145.651238,colony GPS,10,2.4,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_681,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038837,145.651247,-16.038837,145.651247,colony GPS,10,2.5,-0.4,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_682,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038842,145.651248,-16.038842,145.651248,colony GPS,10,2.3,-0.6,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_683,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038856,145.65124,-16.038856,145.65124,colony GPS,10,2.4,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_684,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038863,145.651225,-16.038863,145.651225,colony GPS,10,2.3,-0.6,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_685,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038867,145.651216,-16.038867,145.651216,colony GPS,10,2.4,-0.5,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_686,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038865,145.651194,-16.038865,145.651194,colony GPS,10,2.1,-0.8,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_687,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038871,145.651172,-16.038871,145.651172,colony GPS,10,2.2,-0.7,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_688,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038874,145.65117,-16.038874,145.65117,colony GPS,10,2,-0.9,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_689,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038878,145.651151,-16.038878,145.651151,colony GPS,10,2.3,-0.6,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_690,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038882,145.65113,-16.038882,145.65113,colony GPS,10,2.2,-0.7,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_691,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038896,145.651138,-16.038896,145.651138,colony GPS,10,2.1,-0.8,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_692,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038913,145.651157,-16.038913,145.651157,colony GPS,10,2.1,-0.8,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_693,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038921,145.651154,-16.038921,145.651154,colony GPS,10,2.3,-0.6,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_694,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038916,145.651136,-16.038916,145.651136,colony GPS,10,2,-0.9,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_695,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038918,145.651119,-16.038918,145.651119,colony GPS,10,2.1,-0.8,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_696,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03891,145.651106,-16.03891,145.651106,colony GPS,10,2.2,-0.7,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_697,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03864,145.651321,-16.03864,145.651321,colony GPS,10,1.8,0,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_698,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03868,145.651315,-16.03868,145.651315,colony GPS,10,1.5,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_699,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038748,145.651243,-16.038748,145.651243,colony GPS,10,2.4,0.6,NA,2.35,145.650371,-16.039904,1.5,145.648788,-16.036022
Aspat_700,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038729,145.651233,-16.038729,145.651233,colony GPS,10,2.4,0.7,NA,2.35,145.650371,-16.039904,1.5,145.648788,-16.036022
Aspat_701,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038777,145.651192,-16.038777,145.651192,colony GPS,10,1.9,0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_702,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038775,145.651189,-16.038775,145.651189,colony GPS,10,2.1,0.4,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_703,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03878,145.651111,-16.03878,145.651111,colony GPS,10,2.8,1.1,NA,2.35,145.650371,-16.039904,1.5,145.648788,-16.036022
Aspat_704,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038796,145.651102,-16.038796,145.651102,colony GPS,10,1.8,0.1,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_705,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03883,145.651114,-16.03883,145.651114,colony GPS,10,1.3,-0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_706,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038872,145.651099,-16.038872,145.651099,colony GPS,10,1.5,-0.1,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_707,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03886,145.651099,-16.03886,145.651099,colony GPS,10,1.9,0.3,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_708,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038861,145.651089,-16.038861,145.651089,colony GPS,10,1.5,-0.1,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_709,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.03887,145.651082,-16.03887,145.651082,colony GPS,10,2,0.4,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_710,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038871,145.651063,-16.038871,145.651063,colony GPS,10,2.3,0.8,NA,2.35,145.650371,-16.039904,1.5,145.648788,-16.036022
Aspat_711,ECT1,A. spathulata,Aspat,4,3,2022,Mackay,-16.038926,145.651066,-16.038926,145.651066,colony GPS,10,1.7,0.2,NA,0.5,145.650371,-16.039904,0.5,145.648788,-16.036022
Aspat_712,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075005,145.844256,-16.075005,145.844256,colony GPS,10,2.4,0,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_713,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.074997,145.844294,-16.074997,145.844294,colony GPS,10,2.2,-0.2,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_714,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075025,145.844333,-16.075025,145.844333,colony GPS,10,1.9,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_715,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075047,145.844359,-16.075047,145.844359,colony GPS,10,1.9,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_716,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075046,145.844377,-16.075046,145.844377,colony GPS,10,2,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_717,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07507,145.844414,-16.07507,145.844414,colony GPS,10,1.8,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_718,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075083,145.844422,-16.075083,145.844422,colony GPS,10,1.9,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_719,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075094,145.844439,-16.075094,145.844439,colony GPS,10,1.8,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_720,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075092,145.844421,-16.075092,145.844421,colony GPS,10,1.7,-0.8,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_721,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07511,145.844413,-16.07511,145.844413,colony GPS,10,2.1,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_722,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075125,145.844392,-16.075125,145.844392,colony GPS,10,2,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_723,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075131,145.844398,-16.075131,145.844398,colony GPS,10,2,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_724,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075139,145.844392,-16.075139,145.844392,colony GPS,10,2.1,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_725,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075197,145.844442,-16.075197,145.844442,colony GPS,10,2,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_726,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075199,145.844456,-16.075199,145.844456,colony GPS,10,2,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_727,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.0752,145.844456,-16.0752,145.844456,colony GPS,10,2,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_728,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075214,145.844475,-16.075214,145.844475,colony GPS,10,2.2,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_729,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07523,145.844479,-16.07523,145.844479,colony GPS,10,2.1,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_730,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07525,145.844473,-16.07525,145.844473,colony GPS,10,1.9,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_731,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07525,145.844471,-16.07525,145.844471,colony GPS,10,2,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_732,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075257,145.84445,-16.075257,145.84445,colony GPS,10,2.1,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_733,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075291,145.844421,-16.075291,145.844421,colony GPS,10,2,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_734,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075277,145.844403,-16.075277,145.844403,colony GPS,10,2.1,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_735,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075248,145.84441,-16.075248,145.84441,colony GPS,10,1.9,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_736,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075232,145.844359,-16.075232,145.844359,colony GPS,10,2.3,-0.3,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_737,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075242,145.844347,-16.075242,145.844347,colony GPS,10,2.1,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_738,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.07523,145.844334,-16.07523,145.844334,colony GPS,10,2.2,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_739,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075254,145.844307,-16.075254,145.844307,colony GPS,10,2.2,-0.4,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_740,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075261,145.844333,-16.075261,145.844333,colony GPS,10,1.8,-0.8,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_741,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075279,145.844342,-16.075279,145.844342,colony GPS,10,1.9,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_742,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075276,145.844343,-16.075276,145.844343,colony GPS,10,1.9,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_743,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075287,145.844367,-16.075287,145.844367,colony GPS,10,1.8,-0.8,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_744,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075311,145.844421,-16.075311,145.844421,colony GPS,10,1.9,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_745,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075321,145.844441,-16.075321,145.844441,colony GPS,10,1.8,-0.9,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_746,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075359,145.844379,-16.075359,145.844379,colony GPS,10,2,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_747,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075394,145.84435,-16.075394,145.84435,colony GPS,10,1.9,-0.8,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_748,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075396,145.844331,-16.075396,145.844331,colony GPS,10,2,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_749,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075392,145.844314,-16.075392,145.844314,colony GPS,10,2.1,-0.6,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_750,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075355,145.844308,-16.075355,145.844308,colony GPS,10,2.2,-0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_751,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.075353,145.844284,-16.075353,145.844284,colony GPS,10,2,-0.7,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_752,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072758,145.843531,-16.072758,145.843531,colony GPS,10,4.9,2.6,NA,5.35,145.845371,-16.074904,3,145.828788,-16.066022
Aspat_753,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072886,145.843642,-16.072886,145.843642,colony GPS,10,2.2,0,NA,0.5,145.845371,-16.074904,0.5,145.828788,-16.066022
Aspat_754,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072878,145.843691,-16.072878,145.843691,colony GPS,10,2.4,0.2,NA,0.5,145.845371,-16.074904,0.5,145.828788,-16.066022
Aspat_755,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072911,145.843722,-16.072911,145.843722,colony GPS,10,2.9,0.7,NA,2.35,145.845371,-16.074904,1.5,145.828788,-16.066022
Aspat_756,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072851,145.843767,-16.072851,145.843767,colony GPS,10,2.8,0.6,NA,2.35,145.845371,-16.074904,1.5,145.828788,-16.066022
Aspat_757,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072889,145.843762,-16.072889,145.843762,colony GPS,10,2.3,0.1,NA,0.5,145.845371,-16.074904,0.5,145.828788,-16.066022
Aspat_758,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072887,145.843795,-16.072887,145.843795,colony GPS,10,3.2,1,NA,2.35,145.845371,-16.074904,1.5,145.858788,-16.066022
Aspat_759,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072918,145.843817,-16.072918,145.843817,colony GPS,10,2,-0.2,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_760,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072888,145.84383,-16.072888,145.84383,colony GPS,10,3.2,1.1,NA,2.35,145.845371,-16.074904,1.5,145.858788,-16.066022
Aspat_761,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072879,145.84386,-16.072879,145.84386,colony GPS,10,3.4,1.3,NA,2.35,145.845371,-16.074904,1.5,145.858788,-16.066022
Aspat_762,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072872,145.843927,-16.072872,145.843927,colony GPS,10,4.2,2.1,NA,2.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_763,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072912,145.843939,-16.072912,145.843939,colony GPS,10,2.6,0.5,NA,0.5,145.845371,-16.074904,0.5,145.858788,-16.066022
Aspat_764,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072899,145.843973,-16.072899,145.843973,colony GPS,10,3.3,1.3,NA,2.35,145.845371,-16.074904,1.5,145.858788,-16.066022
Aspat_765,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072892,145.844005,-16.072892,145.844005,colony GPS,10,3.7,1.7,NA,2.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_766,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072796,145.844061,-16.072796,145.844061,colony GPS,10,4.5,2.5,NA,5.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_767,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072758,145.844073,-16.072758,145.844073,colony GPS,10,5.4,3.5,NA,5.35,145.845371,-16.074904,5.5,145.858788,-16.066022
Aspat_768,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072748,145.844185,-16.072748,145.844185,colony GPS,10,4.6,2.8,NA,5.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_769,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072776,145.844206,-16.072776,145.844206,colony GPS,10,4.4,2.6,NA,5.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_770,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072792,145.84421,-16.072792,145.84421,colony GPS,10,4.2,2.5,NA,5.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_771,ECT1,A. spathulata,Aspat,5,3,2022,St_Crispin,-16.072831,145.84419,-16.072831,145.84419,colony GPS,10,4.1,2.4,NA,5.35,145.845371,-16.074904,3,145.858788,-16.066022
Aspat_772,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.93952,145.983204,-16.93952,145.983204,colony GPS,10,2.4,0.4,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_773,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939483,145.983211,-16.939483,145.983211,colony GPS,10,2.3,0.3,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_774,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939471,145.983233,-16.939471,145.983233,colony GPS,10,2.2,0.2,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_775,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939455,145.983239,-16.939455,145.983239,colony GPS,10,1.9,-0.1,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_776,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939429,145.983267,-16.939429,145.983267,colony GPS,10,2,0,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_777,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.93937,145.983326,-16.93937,145.983326,colony GPS,10,1.8,-0.2,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_778,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939362,145.983304,-16.939362,145.983304,colony GPS,10,1.9,-0.1,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_779,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939347,145.983298,-16.939347,145.983298,colony GPS,10,1.7,-0.3,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_780,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939337,145.98332,-16.939337,145.98332,colony GPS,10,1.9,-0.1,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_781,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939275,145.98328,-16.939275,145.98328,colony GPS,10,1.8,-0.2,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_782,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.93924,145.983299,-16.93924,145.983299,colony GPS,10,1.7,-0.3,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
Aspat_783,ECT1,A. spathulata,Aspat,6,3,2022,Fitzroy_Island,-16.939233,145.98334,-16.939233,145.98334,colony GPS,10,1.8,-0.2,NA,0.5,145.985371,-16.939904,0.5,145.978788,-16.936022
