Site,Latitude,Longitude,mmm_eta_99999.9m,mmm_salt_24m,mmm_salt_18m,mmm_salt_13m,mmm_salt_9m,mmm_salt_5.35m,mmm_salt_2.35m,mmm_salt_0.5m,mmm_temp_24m,mmm_temp_18m,mmm_temp_13m,mmm_temp_9m,mmm_temp_5.35m,mmm_temp_2.35m,mmm_temp_0.5m,mmm_u_24m,mmm_u_18m,mmm_u_13m,mmm_u_9m,mmm_u_5.35m,mmm_u_2.35m,mmm_u_0.5m,mmm_v_24m,mmm_v_18m,mmm_v_13m,mmm_v_9m,mmm_v_5.35m,mmm_v_2.35m,mmm_v_0.5m,mmm_wspeed_u_99999.9m,mmm_wspeed_v_99999.9m,mean_annual_eta_99999.9m,mean_annual_salt_24m,mean_annual_salt_18m,mean_annual_salt_13m,mean_annual_salt_9m,mean_annual_salt_5.35m,mean_annual_salt_2.35m,mean_annual_salt_0.5m,mean_annual_temp_24m,mean_annual_temp_18m,mean_annual_temp_13m,mean_annual_temp_9m,mean_annual_temp_5.35m,mean_annual_temp_2.35m,mean_annual_temp_0.5m,mean_annual_u_24m,mean_annual_u_18m,mean_annual_u_13m,mean_annual_u_9m,mean_annual_u_5.35m,mean_annual_u_2.35m,mean_annual_u_0.5m,mean_annual_v_24m,mean_annual_v_18m,mean_annual_v_13m,mean_annual_v_9m,mean_annual_v_5.35m,mean_annual_v_2.35m,mean_annual_v_0.5m,mean_annual_wspeed_u_99999.9m,mean_annual_wspeed_v_99999.9m,monthly_variability_eta_99999.9m,monthly_variability_salt_24m,monthly_variability_salt_18m,monthly_variability_salt_13m,monthly_variability_salt_9m,monthly_variability_salt_5.35m,monthly_variability_salt_2.35m,monthly_variability_salt_0.5m,monthly_variability_temp_24m,monthly_variability_temp_18m,monthly_variability_temp_13m,monthly_variability_temp_9m,monthly_variability_temp_5.35m,monthly_variability_temp_2.35m,monthly_variability_temp_0.5m,monthly_variability_u_24m,monthly_variability_u_18m,monthly_variability_u_13m,monthly_variability_u_9m,monthly_variability_u_5.35m,monthly_variability_u_2.35m,monthly_variability_u_0.5m,monthly_variability_v_24m,monthly_variability_v_18m,monthly_variability_v_13m,monthly_variability_v_9m,monthly_variability_v_5.35m,monthly_variability_v_2.35m,monthly_variability_v_0.5m,monthly_variability_wspeed_u_99999.9m,monthly_variability_wspeed_v_99999.9m
ONMO_BA1S,-16.8472105,146.217424,0.17538953196066498,35.29053031589709,35.28716632843591,35.28944803011706,35.29649354328847,35.30260310032335,35.30340281573697,35.30255510568785,28.597850365198692,28.843966195301515,29.16657447640226,29.434327679882855,29.626034456697198,29.7893885575277,29.850698214900305,-9.336667189596601e-4,-0.0018751301545496426,-0.0019002461111111112,-6.799457000000002e-4,0.004292810984271122,0.0022224278830964214,-0.0030150644444444435,-0.0014435442670361605,0.001229326944261532,0.0027026430073497456,0.006239737803747176,0.01301297521850674,0.022513443326931434,0.036135387417084025,-1.8036325544262573,6.649788890309033,0.08933626382684326,35.09209599256329,35.04827015182705,34.990612925830305,34.92702771318343,34.86722809037213,34.84108261912963,34.836954626203074,26.594470533054064,26.854900751730682,27.106410348799916,27.322466505046744,27.510903842073255,27.71167706929751,27.77438807287379,-0.013905720087939439,-0.014928491425359278,-0.014809105255107771,-0.013069944026866386,-0.013420630342150346,-0.022137668621728352,-0.03972820462716262,-0.0069849462825371965,-0.011731807584522667,-0.015213465842013928,-0.018457099490676834,-0.020491282458865067,-0.026406544327002165,-0.02089379686756579,-3.5750317249078507,3.1166450866709394,0.5363065596181538,0.006876620282614423,0.007523115679467706,0.00828568358486263,0.009107024274337638,0.009866459634910181,0.010339473521501118,0.01048551091056188,0.058448443339233054,0.06176585423581676,0.06484237558150123,0.06746578650858649,0.06942458491780373,0.07109241414237462,0.07183967336184803,-0.6282676994976608,-0.7039973287444118,-0.7081662229543128,-0.7744074993196001,-0.8235634841760976,-0.6473493374876894,-0.4810787101326957,-0.4730728566826116,-0.6357427425320236,-0.7538615467056269,-0.9501299340133593,-1.3359450036154277,-2.0302949228508322,-8.768546672026005,-0.2633369808222993,0.5660366247946836
ONMO_BA2D,-16.881947,146.18377950000001,0.17629703910767186,35.298500113572935,35.299872501341305,35.306712570435344,35.31792509981844,35.326705975845584,35.328212502036386,35.32684573634015,28.594393177652158,28.794603291540575,29.12091963718772,29.400107571960532,29.60197523108325,29.779765417199037,29.83836537229422,-0.0029031060828005493,0.0015098487491794867,0.00760562009433585,0.007550916731463833,0.009336644740459109,0.008026782827751194,0.001551310777777782,0.01800665416254578,0.029655294510796605,0.034050263945555326,0.03990516049863715,0.04773388651440249,0.0595377202703005,0.07961224322222223,-1.7632704178878,6.795989230799638,0.08863004184204278,35.08512424337225,35.04963088006298,34.99271785598175,34.93083123981469,34.87291892440185,34.8536499259564,34.84528838698005,26.581411571684246,26.779472714303274,27.01922070307903,27.236109558548534,27.449703137536474,27.67603037812144,27.733598277714226,-0.013346701714371035,-0.013502454873076938,-0.012158260206186322,-0.011346475071541587,-0.013089907895824125,-0.02200365248479791,-0.03966567570243155,-0.009198950630796461,-0.018405469712377026,-0.023498603163858215,-0.02429879757638382,-0.024269353755197,-0.02923521280944652,-0.022280469263484204,-3.4472888357196227,3.1833626915076216,0.5446742122713283,0.007281897323869475,0.007839322275730599,0.008697726786790178,0.009675355583843559,0.010591866485156764,0.011227064214377924,0.01139953528543674,0.06038925414376089,0.06303272487981683,0.06616703886420779,0.06871618074545537,0.07080390078099535,0.07273024921763248,0.07345768070828286,-0.4794936005838216,-0.9287922136436153,-1.1154666742246648,-1.0930140382144982,-0.9708718553377064,-0.7499095947460389,-0.5661826103629493,-3.8731445413478007,-2.792090247400439,-2.517508125323631,-3.2443170835513753,-5.639110786824831,-13.744110523922037,7.450458308616916,-0.25864351684271536,0.5644413731065195
ONMO_BA2S,-16.8820015,146.183993,0.17629168947747909,35.29847911968121,35.29984892324202,35.306673243147635,35.317885507915086,35.326670042301394,35.32818333235872,35.32681807662155,28.594816657610917,28.794585086763327,29.1206013939845,29.399980533895008,29.601931244955114,29.779728077110075,29.838332950253466,-0.002920674206417043,0.0014881127538541874,0.0075796952249489735,0.00754043276248361,0.009316995585775372,0.008002476200796482,0.0015239647299979614,0.017795609958662688,0.02960682455930433,0.03399867648256305,0.03985251123260097,0.04768269883206731,0.059491059314228184,0.07957490916555161,-1.7633425869987172,6.795648811655291,0.08863008189692805,35.08502865739726,35.049617199072124,34.9927521891021,34.930868959994996,34.87290389247119,34.85361735805904,34.84524795340948,26.581951588449325,26.779513803780652,27.018954539191732,27.23602866400009,27.449622445956226,27.67594481303263,27.73353466797023,-0.013334270735359937,-0.013511965662009275,-0.01217853248727405,-0.011360852197605846,-0.013099520332280073,-0.02201516215885937,-0.039681922835366756,-0.009156557913329191,-0.01833813938722122,-0.02346112335479465,-0.02427308161080078,-0.0242440745190108,-0.029208531716541482,-0.0222523465412423,-3.447453388946882,3.1831800810037105,0.5446641560122791,0.0072826207229537395,0.007838861728695414,0.00869580825284287,0.009673831856121709,0.010590660094510321,0.011225869934195908,0.01139836870547998,0.06039186189591409,0.06303034502599089,0.06616186485851176,0.0687140534063043,0.07080254623665448,0.07272886456080438,0.07345645976982529,-0.47679651509697674,-0.9279822684760625,-1.1143469339140388,-1.0926638874945653,-0.9707722385335406,-0.7496643779390639,-0.5659699058506972,-3.8325446773028986,-2.7955204771366633,-2.515771462480057,-3.2407124800384097,-5.633953526642958,-13.744670011084953,7.438775416811512,-0.2586476186654829,0.5644511212259171
ONMO_FL1D,-16.8484505,146.2372885,0.1751152490051309,35.285524113045874,35.28369909331566,35.283855449953606,35.288577090476075,35.29594469779156,35.29820544160263,35.29757209916355,28.67669816205954,28.847165004774574,29.097429946666928,29.357512866203425,29.59047221160763,29.772897111842727,29.839557893356538,0.021066652493290615,0.022778044173373833,0.02360277159411593,0.023854692722829036,0.024250009763968166,0.017655830891229983,0.006457672913950591,0.009973705707591238,0.014260679230050975,0.017733422792353553,0.020911086359535154,0.025656741930965538,0.032311777030279834,0.041544857535404496,-1.8200587573079987,6.567444105702888,0.08953368574489284,35.08361877051318,35.05277821547257,35.00360835155118,34.938286912467895,34.8689195264024,34.84365281645785,34.84091922884004,26.67449026839988,26.849767265212016,27.06475915007395,27.292484258962986,27.51068352616021,27.715149024461553,27.779892017885384,0.0026966744959621373,-0.0018601173973404642,-0.0018531274916489468,-0.0025571748097097833,-0.00265726531156032,-0.009275484849938384,-0.024395170465615127,-0.005309081776190569,-0.008538252735550391,-0.01373850569459427,-0.015069187299194138,-0.017144016628446772,-0.02525771421576276,-0.022824459099503272,-3.6089492200891815,3.0716619060396817,0.532225173505097,0.00693596776225163,0.007447348895176221,0.008034776145479783,0.008733615169684858,0.009548696310679295,0.01005597536094746,0.01020442257349416,0.058239590762004335,0.06096960812372084,0.06378518322707337,0.06643938291814756,0.06889441919012852,0.07074071777599765,0.07148809200311931,-7.784407396742315,-2.5653326831446703,-2.2385869806600294,-1.954833029830031,-1.8403572783964504,-1.2502837141294167,-0.8096208306615513,-3.823795355836397,-3.5139753535901708,-2.4333681461220906,-2.467645113071002,-2.7690994733563135,-3.247492768134143,-8.802676743872194,-0.264165911677818,0.5687460275118057
ONMO_FL1S,-16.8485425,146.237223,0.1751088111174787,35.285542015130105,35.28372849256283,35.2838804405219,35.2885941376982,35.29596945517362,35.29823778880606,35.297605349946835,28.676750908106378,28.84682788260159,29.09691708584535,29.357103488490026,29.590279768570323,29.77283962839469,29.83952809949033,0.02087722492368003,0.022683743650281384,0.023539240676457,0.023823793501365077,0.024242786669135926,0.017658791311297252,0.006466322194491743,0.009875024019280877,0.014244105224306518,0.01769441850618716,0.020862769731430888,0.025594161543016903,0.03223912605258852,0.04146256235455058,-1.820033735799141,6.567515822150384,0.08953065313845819,35.08361064264813,35.05283832739783,35.00368017548453,34.938327329724075,34.86892490942067,34.84364049814692,34.84090081092843,26.67443441473462,26.849285870676386,27.06421551194484,27.292038720290044,27.510395879174446,27.715031517602842,27.779806308232157,0.0026554108885000075,-0.0019292182008851023,-0.0019012280571243706,-0.0025789729186846714,-0.0026603097371116946,-0.00926724666246447,-0.024381683167574063,-0.005218087408839042,-0.008467995035189645,-0.013683427676581055,-0.015028025653900483,-0.01712049331377956,-0.025246717823087267,-0.02282139396152457,-3.6088430232135775,3.0716838595695877,0.5322354761877915,0.006936935846212347,0.007447187935474667,0.008034306013642682,0.008733310544207895,0.009549144848517405,0.010056968164748879,0.010205544070085582,0.05824138607765032,0.060967297309484386,0.0637836828092623,0.06643876228106764,0.06889587067190109,0.0707431201303164,0.07149066349078939,-7.715157739890563,-2.549053265348165,-2.2313182597751045,-1.9531229596109987,-1.8410089079282344,-1.2511069513015665,-0.8100786653068263,-3.8515151531026697,-3.547257967886043,-2.4376450987138023,-2.468618631506006,-2.7664945664220597,-3.242216227829109,-8.766849018970143,-0.26416114061295226,0.5687475781334891
ONMO_FR1D,-16.872083,146.2536695,0.17664079987213402,35.28708825126909,35.28764117127354,35.2901979544415,35.29486324137878,35.3012107525064,35.30364791645267,35.302748417634035,28.700213121637987,28.878250103910393,29.101785614451206,29.314575584277645,29.572929454688374,29.759654204939856,29.821054079681904,0.008661545146297696,0.008729854115676871,0.015295762732874247,0.014216068432469349,0.01743241473583341,0.014143188390725476,0.004091492532586605,0.009435417308188728,0.010047890724867017,0.01704274859895001,0.018526639615557377,0.022335490846683962,0.028306612113131954,0.038935297889035145,-1.8261895976506939,6.5141795151656,0.08911052713163983,35.071425511573615,35.030374498509744,34.9866147475168,34.92450874524652,34.861152346474775,34.84132624314014,34.83835365977204,26.739375555166532,26.935709751087252,27.10055242494417,27.28746937608517,27.510132092769854,27.70263215342946,27.7595760155751,1.2786499680274808e-4,-2.0209231974149277e-4,-4.51123258254133e-4,-0.002185887284899553,-0.0020979089952532894,-0.006538483725327165,-0.020863300048745773,-0.004330305391512028,-0.004249502155403666,-0.008974741382191245,-0.008813700352022351,-0.011202219105203116,-0.019747638884995148,-0.017860079042511943,-3.5960518462564868,3.034312386027348,0.5391409884778536,0.007230227813971809,0.007777170789905121,0.008337623472277383,0.008908749998238227,0.009663022990031949,0.01016874179850857,0.010314697623891951,0.05824089869291346,0.06132173456270867,0.06391208660028957,0.06627759063636939,0.06908413093375203,0.07112620418646703,0.07183339085626565,-4.110204297849377,-2.968753835623056,-2.5178524309393744,-1.9545923100822797,-1.8965523755983684,-1.3082282990034861,-0.7790770434179425,-3.099956488071867,-3.580332854713501,-3.0076439605304226,-3.46281294107201,-3.7490263000223893,-4.137756045265198,-25.359513175390063,-0.26283232721431704,0.5724352210615247
ONMO_FR1S,-16.872041,146.2536145,0.17664115773398886,35.28708828106117,35.287642303337364,35.290197243633756,35.29486283867402,35.30121230668029,35.303650668474006,35.302751081764484,28.70029041403497,28.87828218714108,29.1017661022134,29.31450649543204,29.572881770739205,29.759632029633963,29.82103425030495,0.008646890352271234,0.008713756336038506,0.015293649691832065,0.014217506186195977,0.017441130980312823,0.01414593697835156,0.004097717900000002,0.009430032740034218,0.01004171866169648,0.017059593624430946,0.018541722061364497,0.022343542599276466,0.028305243223248122,0.03893219266118271,-1.826179250956059,6.514236241132339,0.08911046232579733,35.071411003919245,35.03035952308239,34.98662263999486,34.9245110159779,34.861158066244414,34.841327730313594,34.83835392826502,26.739465036587305,26.935765175094335,27.100531981806835,27.287443239055342,27.510092636503632,27.702600234215048,27.759543079418844,1.254412853971762e-4,-2.0458085795811774e-4,-4.5408620176160306e-4,-0.0021864642797297116,-0.0020979308797117882,-0.006534039344975742,-0.020854404988995864,-0.0043192051513504135,-0.004237948079521243,-0.008964992256596544,-0.008802662241603854,-0.011192991274393516,-0.01974094034605851,-0.01785783910206957,-3.5960388565727617,3.0343462505533974,0.5391415672356374,0.007230508558033832,0.007777314717648498,0.008337614205322495,0.008908628204359276,0.009662948463973472,0.01016882646762579,0.010314806689971924,0.05824164795904655,0.06132219892414126,0.06391207342695424,0.06627732370128402,0.06908422220551172,0.07112699182543307,0.07183417542269524,-4.106525657648307,-2.9668413230999353,-2.5172112929042645,-1.9548627683261333,-1.8970019851602,-1.3088555338812158,-0.7794462502470705,-3.1068780336257458,-3.5897621998821787,-3.0154080020362435,-3.472050287371417,-3.7540172380805883,-4.140533979441854,-25.343998018187037,-0.26283234029657954,0.5724326296039486
ONMO_FR2D,-16.8830355,146.244797,0.17622736838129432,35.29310836006154,35.29449594080046,35.297513722731345,35.301854308981916,35.30782810708776,35.30997873482338,35.3088409536128,28.664121554670196,28.84065686972894,29.096644105985348,29.313856937630153,29.586220547398224,29.773314189632156,29.835183328805062,7.41078888888889e-4,0.0030580362140119615,9.916343864689303e-4,0.0015804329404589762,0.006368297491349998,0.005542809964063328,-0.001593021547559346,-6.729436750950483e-5,0.0010396922747799892,0.004000756,0.005022052666666666,0.017238180934126743,0.026131989983571104,0.04325158052631978,-1.8178481423093833,6.543184779306748,0.08844167076050405,35.077904658110896,35.037985432834724,34.98310113450315,34.9254452695794,34.85923741282104,34.83817551934665,34.83449573000896,26.703023391393543,26.882421106775684,27.067723971466148,27.242363378179242,27.490386295096993,27.697856981711897,27.75641620423679,-0.00698462645047935,-0.006096434472392157,-0.009986293475762402,-0.01056008435370292,-0.010210524940366186,-0.017098604435846543,-0.03430626001983067,-0.0016195890648518904,-9.98756608744241e-4,-0.0010528087762102295,-0.0013943483989304476,-0.004579354803388017,-0.012587374267701124,-0.007621178259185952,-3.5664465654756397,3.046288513045379,0.5446013834341167,0.007328187634608944,0.007877392651719814,0.008497807192823925,0.009067862635265144,0.009895897284218188,0.010411230534275747,0.010557831820193547,0.05850384837921788,0.06149386567168692,0.06433222100338386,0.06664323864042634,0.06952597436998728,0.07145495382912607,0.07218499153639321,-0.977413156128223,-1.1715254532772523,-0.9368986004040964,-0.9464345638749049,-1.1373893035304752,-0.8517720128191361,-0.5748833396994586,-0.5736582702488875,-1.0455319123521962,-1.9510613287614191,-2.008966449792426,-6.605839524648774,-12.216214054673431,3.7981057967039056,-0.2616008603609649,0.5723470809020069
ONMO_FR2S,-16.882674,146.244602,0.17622472441016707,35.29304263693253,35.29442397296379,35.29748289917025,35.30180766249459,35.30779118774973,35.30994939168331,35.30881519232363,28.664827111486396,28.841138856352607,29.096772622177024,29.312228361938683,29.585690513942197,29.77316341978934,29.83506857304488,7.681018888888887e-4,0.0030689221602497687,0.0010478372696666007,0.0016627280444317515,0.006507151401679273,0.005565451538568176,-0.001665856127645164,-9.630400490765161e-5,9.82268842631217e-4,0.003856422888888889,0.004831297777777778,0.017450155634610446,0.026357922795251815,0.04352534663532618,-1.8178061401105203,6.543556562921874,0.08843456134948148,35.07775929791328,35.03783090757493,34.98295776705025,34.92561777456922,34.85930683332598,34.83821925349124,34.83453754049368,26.703830852846014,26.883221574488182,27.06821385658661,27.241643318809906,27.490083187870134,27.69765271796848,27.756244422350438,-0.006934434418711427,-0.006055349487809305,-0.009909467261411445,-0.010471611529554531,-0.010179287971114098,-0.017031981328247958,-0.03423557207862242,-0.0016062773848693783,-0.0010026106944267129,-0.001093714791839668,-0.0014246515579538867,-0.004515514590125173,-0.012515523606201234,-0.007526955452614765,-3.5665585727045053,3.0465567348466926,0.5446592124547804,0.007328236084816314,0.007876696506799445,0.008498407499923494,0.009062840731952652,0.009893015907768615,0.010410436357687403,0.010557206253787246,0.05850460377021912,0.06149261534700833,0.06433512137321726,0.06662886462091648,0.0695226345623954,0.07145931233884409,0.07219020849444314,-0.9803424570796988,-1.1736416505755967,-0.9393100655682773,-0.9496180090727255,-1.1419032181046334,-0.8548715607484277,-0.5761424746116881,-0.5626222528175044,-1.031737257785559,-1.8615119328649667,-1.9254574348917295,-6.9505714367184535,-12.986590949991797,3.7511676611788265,-0.2616117461974021,0.572319518855204
ONMO_LA1D,-16.8599245,146.2257455,0.17389830420305247,35.29199441391745,35.289169927140215,35.2915419329688,35.29694159523826,35.3051874420465,35.30762843390743,35.30692949313009,28.557777734355405,28.810952967443274,29.12132108707861,29.357752088889956,29.58680339919532,29.77111311100344,29.836078055903474,-7.39404500755467e-4,-0.003579712666666667,-0.0032397172028315723,1.6814265822605678e-4,0.007687283922629092,0.006414927119285287,0.002235543244914271,1.8652959344682359e-4,-0.003775267958259683,0.005018100093298263,0.0064159845711587666,0.016581100045312606,0.024330776123648694,0.03735563753542172,-1.8064326017498031,6.621440028417262,0.0885765997280835,35.096899998090194,35.051045347694924,34.988166727806366,34.93169244401288,34.86866937223453,34.84093303139232,34.83687035418169,26.554666293296403,26.813237328273743,27.054153892578118,27.249201932476666,27.46170563301792,27.688589285913924,27.753023740114006,-0.013392537009286628,-0.01482024763453905,-0.014100485299717141,-0.013397477509890721,-0.010068768517739182,-0.016153152733368807,-0.03244324438082202,-0.005655098436568676,-0.007563785489368154,-0.006326889892559502,-0.009703039657634374,-0.012460036021213369,-0.020076339538571186,-0.015955658508907823,-3.5673156056950623,3.0969647241334743,0.5401377760103503,0.006832102569237595,0.007540129717201377,0.008258643045840801,0.008958397441351072,0.009834654932324246,0.01041017155698806,0.010573570266297367,0.058097905576523945,0.06144929489467207,0.06477811686788185,0.06714850063761446,0.06960262683727435,0.07161860064631187,0.07236189219954,-0.6099895923877066,-0.616020818161715,-0.6689437933533441,-0.8283913490124467,-1.134641297245611,-0.8571394218041417,-0.5761136290258239,-0.5826070299099682,-0.36552062300222493,-1.1256745240499155,-1.1374666839390692,-2.1652622255283154,-3.2859845435915482,79.20914122182091,-0.2626149193039223,0.5679228664950638
ONMO_LA1S,-16.859841,146.2256785,0.17390790216668436,35.29199441391745,35.289173628812385,35.291523177449555,35.29694833178436,35.30519272530735,35.30762318085872,35.30692420534723,28.557777734355405,28.810948033377535,29.120728153403487,29.35807368899048,29.587068314323172,29.77121905871428,29.836154760544133,-7.39404500755467e-4,-0.0036026688888888886,-0.003264206566056256,1.766515467976202e-4,0.007650703586501828,0.006402293703595389,0.0022687706209818534,1.8652959344682359e-4,-0.003786231291546784,0.005047798555555556,0.0064832220522985946,0.01652255144853094,0.024275286031354048,0.037291578206413115,-1.8064029129146248,6.621625325807676,0.08858065515647306,35.096899998090194,35.05104031878264,34.98833257820464,34.93165799232024,34.868631985945996,34.84092996401022,34.8368671637845,26.554666293296403,26.813217848661477,27.053763348162526,27.24941980415638,27.46194200044133,27.688695390333336,27.753128436022017,-0.013392537009286628,-0.014830124114903687,-0.014163176053746259,-0.013394563485743595,-0.010062445260220564,-0.01616154456453329,-0.03245833182700102,-0.005655098436568676,-0.007565905928903781,-0.006346964993234142,-0.009714879925996258,-0.01250611589639481,-0.020117100100591995,-0.015995309696620226,-3.5672928421608456,3.0970782227489293,0.5401213042223093,0.006832102569237595,0.007540386535142349,0.008256892174701843,0.008959122062225258,0.009835537075062475,0.010410377542305664,0.010573711248817107,0.058097905576523945,0.061449557299631107,0.06477299789158922,0.06715279736555481,0.06960518437860468,0.07161746822753365,0.07236040338816886,-0.6099895923877066,-0.6148822967200521,-0.6684108758246937,-0.8288588726194855,-1.133721007250911,-0.8560852981494237,-0.5755620969297114,-0.5826070299099682,-0.3652793599735137,-1.1271255573562755,-1.1426537891242046,-2.151816320402522,-3.2659006637917956,88.82375318255399,-0.26261592546696366,0.5679139830755267
PAOR_FL1D,-18.5715,146.4954,0.16571932794321612,35.507377166820405,35.506857387967734,35.50555594735519,35.50365094324684,35.50361449156393,35.50872340995483,35.510852248776416,29.04009654977232,29.137592450659742,29.23572455143715,29.373436621225434,29.63412366160547,29.928300672052213,29.976742079096148,0.002545170975983092,3.4548122222222225e-4,-0.0024596568177229937,-0.005989336444444444,-0.009443580699999999,-0.013665086444444445,-0.01949418422222222,0.006913903590160938,0.008458288627690975,0.008564624919435755,0.010544390824738108,0.012734375250795136,0.01568909768874219,0.02098661572797156,-2.561932543888889,4.2335831154807515,0.06009200431491136,35.151702983909374,35.13248992545807,35.111255798764184,35.08276058652667,35.05291318180674,35.019769316099804,34.9878234865572,26.626019100897047,26.692325540035128,26.76558200920183,26.87796377818834,27.055989407662874,27.298089395830875,27.37480220629688,-5.25778902766419e-4,-0.0035806121676192535,-0.006134456613210485,-0.008545405977272727,-0.010386396977272727,-0.016436840303030303,-0.02748257762121212,7.984927663119694e-4,0.0014499195862682866,0.0015142061687782476,0.0013034586330983129,7.771366419683869e-4,-0.0021161870475538726,-0.004950037535683701,-3.29220027075,1.0009123231643948,0.8999870646433851,0.011059069271398258,0.01188208084990215,0.012709822419099247,0.013733551461691314,0.014781869388075256,0.015853418123649606,0.016481156320284775,0.0804811173315101,0.0815118759434508,0.08241749837052273,0.0835300518332105,0.08477143653446934,0.08617524547878329,0.08671867409771528,2.2008422407306756,-0.776557921273836,-0.3734648228873023,-0.18848303085845866,-0.12956685389115374,-0.15424794013904228,-0.13972110184504383,0.8823605897445761,0.7459063264625925,0.8158844949178619,0.964665433572284,1.26506132714808,2.735830901585257,4.006576276935613,-0.12513563836662725,1.1937440213125048
PAOR_FL1S,-18.5720395,146.495178,0.16558219538465682,35.507531216429996,35.50714684387424,35.50578328458398,35.50385304563151,35.503850631826054,35.50896793334136,35.5110888436827,29.04070957043867,29.138028372683916,29.235075381329363,29.374465733863456,29.637048211186823,29.930455406704272,29.97811305339697,0.002463848525266775,6.749672294474034e-6,-0.0029234454444444446,-0.006528283,-0.0097526746,-0.014167618555555556,-0.019935534666666668,0.007285203868265791,0.008943272251924228,0.009503968545445156,0.011674899388909988,0.01408088493823519,0.017353921446741576,0.022967247092627596,-2.5613769845555554,4.232875345419867,0.05999874711862755,35.15168693551567,35.1325503591939,35.11149157081623,35.08278153162647,35.052545534701636,35.019215270813696,34.987544995569245,26.62713150322842,26.693719211964567,26.765903686027222,26.879096187839334,27.059028160878505,27.300459245948417,27.375998800718733,-5.777221037051312e-4,-0.003906271526292493,-0.006527455016781927,-0.008941690803030302,-0.010774223916666667,-0.016857839833333332,-0.027944143795454547,9.557707385138424e-4,0.001985915253384884,0.0022278572780668315,0.0021131694056976563,0.0016279953880595334,-0.0010585262430501548,-0.0034780607258064608,-3.2911883740757575,1.0005044806001118,0.9013456168336957,0.01106540846812601,0.01188965681969548,0.01270710884367163,0.013735556429559953,0.014793942595185476,0.015874330148816927,0.016499532768679166,0.08050272381681282,0.08154599814268391,0.08244275826539446,0.08356876069398281,0.08483337770895406,0.08622630662518867,0.08675910939791492,2.4518601561046194,-0.6702698746899708,-0.3468005612774956,-0.18044310503787545,-0.13082261410116036,-0.15282793972938624,-0.1332723743645413,0.8373717901728776,0.6534692153939178,0.6961779979623524,0.8105949869173991,1.0482393805349526,2.002541174160261,2.7808045779843704,-0.1251244244865546,1.1939327811486433
PAPE_BA1D,-18.5505,146.4882,0.16018482163965342,35.5066429306884,35.50533454952371,35.50372561296972,35.50454129416704,35.50938898927782,35.51397320831812,35.51526229098921,29.026697151282182,29.08898752785738,29.213665130329563,29.445893851814603,29.738282735086166,29.976676929382382,30.00559859682933,-0.0029408194445099357,-0.004887319753065606,-0.006163308444444444,-0.006448055222222222,-0.006463089,-0.011402488888888888,-0.016629171888888888,0.023101645943606548,0.025396895415147277,0.03338253055443815,0.04020792062885327,0.04636694342301652,0.0519192587120016,0.05886015282314517,-2.5104760447777776,4.261718968912048,0.05679115761225656,35.15570049159635,35.142264844483755,35.10950536949654,35.07110535987295,35.029165154267595,34.992211757409514,34.96912290637666,26.64372830958339,26.682635054120503,26.806491588143782,26.98045023099524,27.175467889886423,27.349063278584214,27.390134491259648,-0.007502785696974162,-0.00797175129932463,-0.009084096219696969,-0.009451475446969696,-0.009690156265151515,-0.016836285841023,-0.02634936962878788,0.00602005290227667,0.0070577914012678366,0.007554726996156586,0.00768567295280497,0.005484199473976304,0.0012140792273215523,9.947890362241156e-4,-3.231127180469697,1.0170652808939102,0.9495999093763725,0.010840060192652785,0.011320417926046128,0.012411474732037868,0.013778053687773146,0.015310642015679056,0.016676184276877563,0.017249169543309097,0.0805875058168035,0.08129897575195717,0.0830512051519312,0.08518280179239338,0.0870113538654018,0.08775193217738059,0.08793724741803496,-0.4359901526880347,-0.2799145159082678,-0.21590190083484778,-0.22692437473795116,-0.29536855714417604,-0.19953749358642758,-0.14566779170945846,0.6231179075693054,0.545798133570716,0.5819428756457271,0.6811507340146172,0.9308107299763684,1.3719053979952396,1.444441607544268,-0.12646377544844153,1.1839410170073963
