projectID,scientificAbbreviation,locality,decimalLatitude,decimalLongitude,depthOfColonyinMetersCorrected,EcoPlotID_full
ECT1,Aspat,St_Crispin,-16.075232,145.844359,-0.3,Aspat_736
ECT1,Aspat,Fitzroy_Island,-16.939347,145.983298,-0.3,Aspat_779
ECT1,Aspat,Fitzroy_Island,-16.93924,145.983299,-0.3,Aspat_782
ECT1,Aspat,Fitzroy_Island,-16.939234,145.983341,-0.3,Aspat_784
ECT1,Aspat,Fitzroy_Island,-16.939196,145.98334,-0.3,Aspat_786
ECT1,Aspat,Fitzroy_Island,-16.939122,145.983319,-0.3,Aspat_807
ECT1,Aspat,Fitzroy_Island,-16.939136,145.983175,-0.3,Aspat_809
ECT1,Aspat,Fitzroy_Island,-16.939323,145.983237,-0.3,Aspat_821
ECT1,Aspat,Fitzroy_Island,-16.939258,145.98321,-0.3,Aspat_828
ECT1,Aspat,Moore,-16.887888,146.186621,-0.3,Aspat_859
ECT1,Aspat,Chicken,-18.669571,147.7069,-0.3,Aspat_1513
ECT1,Aspat,Chicken,-18.669363,147.70688,-0.3,Aspat_1518
ECT1,Aspat,Chicken,-18.669219,147.706159,-0.3,Aspat_1528
ECT1,Aspat,Chicken,-18.669165,147.705974,-0.3,Aspat_1529
ECT1,Aspat,Lady_Musgrave,-23.90942582,152.3862434,-0.3,Aspat_1634
ECT1,Aspat,Lady_Musgrave,-23.90954635,152.3860341,-0.3,Aspat_1635
ECT1,Aspat,Lady_Musgrave,-23.90977342,152.3860339,-0.3,Aspat_1636
ECT1,Aspat,Lady_Musgrave,-23.9101558,152.3860247,-0.3,Aspat_1637
ECT1,Aspat,Lady_Musgrave,-23.90985128,152.3857347,-0.3,Aspat_1638
ECT1,Aspat,Heron,-23.44007193,151.9803006,-0.3,Aspat_1776
ECT1,Aken,Mackay,-16.03926022,145.6511195,-0.3,Aken_1128
ECT1,Aken,Mackay,-16.03882553,145.6511571,-0.3,Aken_1153
ECT1,Aken,Mackay,-16.03883165,145.6511304,-0.3,Aken_1154
ECT1,Aken,Mackay,-16.03895889,145.6510878,-0.3,Aken_1157
ECT1,Aken,Mackay,-16.03922392,145.6510724,-0.3,Aken_1164
ECT1,Aken,Mackay,-16.03923457,145.6509672,-0.3,Aken_1175
ECT1,Aken,Mackay,-16.03907179,145.6510109,-0.3,Aken_1178
ECT1,Aken,St_Crispin,-16.07618736,145.8440417,-0.3,Aken_1200
ECT1,Aken,Orpheus,-18.56821225,146.4896096,-0.3,Aken_15_Orpheus
ECT1,Aken,Orpheus,-18.56793531,146.4895094,-0.3,Aken_16_Orpheus
ECT1,Aken,Orpheus,-18.56331336,146.4864366,-0.3,Aken_27_Orpheus
ECT1,Ahya,Pelorus,-18.537858,146.4946064,-0.3,Ahya_1850_Pelorus 
ECT1,Ahya,Chicken,-18.670403,147.7067281,-0.3,Ahya_315_R2023
ECT1,Ahya,Davies,-18.826399,147.6267185,-0.3,Ahya_274_Davies
ECT1,Ahya,Reef21-550,-21.96286719,152.3072212,-0.2,Ahya_16a
ECT1,Ahya,Sykes,-23.44165234,152.0251309,-0.2,Ahya_157a
ECT1,Ahya,Hicks,-14.42957648,145.4506239,-0.2,Ahya_2b
ECT1,Ahya,North_Direction,-14.7423653,145.5123142,-0.2,Ahya_44b
ECT1,Ahya,North_Direction,-14.74221694,145.511577,-0.2,Ahya_82b
ECT1,Ahya,North_Direction,-14.74225299,145.5115953,-0.2,Ahya_84b
ECT1,Ahya,North_Direction,-14.74227193,145.5114833,-0.2,Ahya_89
ECT1,Ahya,No_Name,-14.65083861,145.6392903,-0.2,Ahya_122b
ECT1,Ahya,No_Name,-14.65086895,145.6383494,-0.2,Ahya_123b
ECT1,Ahya,No_Name,-14.65098873,145.6384038,-0.2,Ahya_128b
ECT1,Ahya,St_Crispin,-16.07321673,145.8429342,-0.2,Ahya_168
ECT1,Ahya,St_Crispin,-16.07319318,145.8429512,-0.2,Ahya_169
ECT1,Ahya,St_Crispin,-16.07317641,145.8430138,-0.2,Ahya_170
ECT1,Ahya,Pelorus,-18.55982875,146.5014096,-0.2,Ahya_242
ECT1,Ahya,Pelorus,-18.55968257,146.5015261,-0.2,Ahya_244
ECT1,Ahya,St_Crispin,-16.07304591,145.8430149,-0.2,Ahya_257
ECT1,Ahya,St_Crispin,-16.07288514,145.8432222,-0.2,Ahya_259
ECT1,Ahya,St_Crispin,-16.0740829,145.844343,-0.2,Ahya_263
ECT1,Ahya,St_Crispin,-16.073917,145.8440104,-0.2,Ahya_265
ECT1,Ahya,St_Crispin,-16.0748859,145.8430532,-0.2,Ahya_267
ECT1,Ahya,Mackay,-16.03825456,145.6522173,-0.2,Ahya_293
ECT1,Ahya,Mackay,-16.03828188,145.652303,-0.2,Ahya_295
ECT1,Ahya,Chicken,-18.6700367,147.707332,-0.2,Ahya_306
ECT1,Ahya,Chicken,-18.66993377,147.7072742,-0.2,Ahya_308
ECT1,Ahya,Chicken,-18.6705081,147.7063129,-0.2,Ahya_319
ECT1,Ahya,Chicken,-18.67035991,147.7064092,-0.2,Ahya_322
ECT1,Ahya,Chicken,-18.66994676,147.7061994,-0.2,Ahya_326
ECT1,Ahya,Chicken,-18.66993134,147.7061432,-0.2,Ahya_327
ECT1,Ahya,Chicken,-18.66983931,147.7060978,-0.2,Ahya_328
ECT1,Ahya,Davies,-18.82561999,147.6266616,-0.2,Ahya_336
ECT1,Ahya,Davies,-18.8255599,147.6266382,-0.2,Ahya_338
ECT1,Ahya,Davies,-18.82543249,147.6266186,-0.2,Ahya_343
ECT1,Ahya,Davies,-18.8253822,147.6267019,-0.2,Ahya_350
ECT1,Ahya,Davies,-18.82540223,147.6267524,-0.2,Ahya_353
ECT1,Ahya,Davies,-18.82545336,147.6268257,-0.2,Ahya_355
ECT1,Ahya,Davies,-18.82549762,147.6269171,-0.2,Ahya_358
ECT1,Ahya,Davies,-18.82548119,147.6268675,-0.2,Ahya_359
ECT1,Ahya,Davies,-18.82544758,147.6268708,-0.2,Ahya_360
ECT1,Aspat,North_Direction,-14.743046,145.513023,-0.2,Aspat_488
ECT1,Aspat,North_Direction,-14.743056,145.512981,-0.2,Aspat_493
ECT1,Aspat,North_Direction,-14.743105,145.512795,-0.2,Aspat_512
ECT1,Aspat,North_Direction,-14.743101,145.512791,-0.2,Aspat_513
ECT1,Aspat,North_Direction,-14.743095,145.512795,-0.2,Aspat_514
ECT1,Aspat,North_Direction,-14.742969,145.512715,-0.2,Aspat_538
ECT1,Aspat,Martin,-14.780018,145.358709,-0.2,Aspat_547
ECT1,Aspat,Martin,-14.779871,145.359357,-0.2,Aspat_577
ECT1,Aspat,No_Name,-14.650828,145.638419,-0.2,Aspat_639
ECT1,Ahya,Mackay,-16.03845555,145.6515125,-0.2,Ahya_787
ECT1,Aspat,Mackay,-16.038646,145.651393,-0.2,Aspat_653
ECT1,Aspat,Mackay,-16.038754,145.651355,-0.2,Aspat_659
ECT1,Aspat,Mackay,-16.038734,145.65131,-0.2,Aspat_660
ECT1,Aspat,Mackay,-16.038721,145.651278,-0.2,Aspat_665
ECT1,Aspat,St_Crispin,-16.074997,145.844294,-0.2,Aspat_713
ECT1,Aspat,St_Crispin,-16.072918,145.843817,-0.2,Aspat_759
ECT1,Aspat,Fitzroy_Island,-16.93937,145.983326,-0.2,Aspat_777
ECT1,Aspat,Fitzroy_Island,-16.939275,145.98328,-0.2,Aspat_781
ECT1,Aspat,Fitzroy_Island,-16.939233,145.98334,-0.2,Aspat_783
ECT1,Aspat,Fitzroy_Island,-16.939136,145.983263,-0.2,Aspat_808
ECT1,Aspat,Fitzroy_Island,-16.939077,145.983153,-0.2,Aspat_812
ECT1,Aspat,Fitzroy_Island,-16.939251,145.983187,-0.2,Aspat_819
ECT1,Aspat,Fitzroy_Island,-16.939279,145.983202,-0.2,Aspat_825
ECT1,Aspat,Fitzroy_Island,-16.939263,145.983219,-0.2,Aspat_826
ECT1,Aspat,Moore,-16.887814,146.186658,-0.2,Aspat_860
ECT1,Aspat,Moore,-16.887789,146.186643,-0.2,Aspat_861
ECT1,Aspat,Moore,-16.887314,146.187,-0.2,Aspat_876
ECT1,Aspat,Moore,-16.887312,146.187022,-0.2,Aspat_877
ECT1,Aspat,Moore,-16.887328,146.187033,-0.2,Aspat_878
ECT1,Aspat,Moore,-16.887322,146.18706,-0.2,Aspat_880
ECT1,Aspat,Chicken,-18.669365,147.706865,-0.2,Aspat_1517
ECT1,Aspat,Chicken,-18.669341,147.706728,-0.2,Aspat_1521
ECT1,Aspat,Chicken,-18.669259,147.706465,-0.2,Aspat_1525
ECT1,Aspat,Chicken,-18.669745,147.707357,-0.2,Aspat_802
ECT1,Aspat,Heron,-23.43946181,151.9828142,-0.2,Aspat_1747
ECT1,Aken,Mackay,-16.03927195,145.6509903,-0.2,Aken_1118
ECT1,Aken,Mackay,-16.03895981,145.6510985,-0.2,Aken_1156
ECT1,Aken,Mackay,-16.03923339,145.6511666,-0.2,Aken_1165
ECT1,Aken,St_Crispin,-16.07591813,145.8437028,-0.2,Aken_1198
ECT1,Aken,St_Crispin,-16.07636103,145.8443809,-0.2,Aken_1203
ECT1,Aken,St_Crispin,-16.07640588,145.8443873,-0.2,Aken_1204
ECT1,Aken,No_Name,-14.65082629,145.6382504,-0.2,Aken_1315
ECT1,Aken,North_Direction,-14.7428709,145.5127718,-0.2,Aken_1424
ECT1,Aken,North_Direction,-14.74249765,145.512233,-0.2,Aken_1440
ECT1,Aken,Orpheus,-18.56848483,146.4902207,-0.2,Aken_12_Orpheus
ECT1,Aken,Orpheus,-18.56381712,146.486584,-0.2,Aken_21_Orpheus
ECT1,Ahya,Pelorus,-18.537944,146.4943034,-0.2,Ahya_1856_Pelorus 
ECT1,Ahya,Chicken,-18.654217,147.7098152,-0.2,Ahya_10_Chicken
ECT1,Ahya,Davies,-18.826319,147.6267341,-0.2,Ahya_271_Davies
ECT1,Ahya,Davies,-18.826311,147.6267473,-0.2,Ahya_275_Davies
ECT1,Ahya,Lady_Musgrave,-23.90710185,152.3869429,-0.1,Ahya_103a
ECT1,Ahya,North_Direction,-14.74253,145.51235,-0.1,Ahya_B18
ECT1,Ahya,North_Direction,-14.74252,145.51233,-0.1,Ahya_B19
ECT1,Ahya,North_Direction,-14.74254,145.51234,-0.1,Ahya_B20
ECT1,Ahya,North_Direction,-14.7426787,145.5125182,-0.1,Ahya_51b
ECT1,Ahya,North_Direction,-14.74278566,145.512503,-0.1,Ahya_55b
ECT1,Ahya,North_Direction,-14.74336199,145.5132533,-0.1,Ahya_71b
ECT1,Ahya,North_Direction,-14.74220982,145.5115903,-0.1,Ahya_81b
ECT1,Ahya,North_Direction,-14.7422524,145.51159,-0.1,Ahya_83b
ECT1,Ahya,North_Direction,-14.74229179,145.5115843,-0.1,Ahya_87
ECT1,Ahya,North_Direction,-14.74232163,145.5115359,-0.1,Ahya_88
ECT1,Ahya,North_Direction,-14.74222608,145.5113428,-0.1,Ahya_94
ECT1,Ahya,No_Name,-14.65099636,145.6383884,-0.1,Ahya_110b
ECT1,Ahya,No_Name,-14.65103407,145.638288,-0.1,Ahya_115b
ECT1,Ahya,No_Name,-14.65082461,145.638413,-0.1,Ahya_124b
ECT1,Ahya,No_Name,-14.65086769,145.6383056,-0.1,Ahya_130b
ECT1,Ahya,St_Crispin,-16.07365284,145.8430915,-0.1,Ahya_177
ECT1,Ahya,St_Crispin,-16.07370087,145.8431521,-0.1,Ahya_261
ECT1,Ahya,St_Crispin,-16.0737839,145.8439742,-0.1,Ahya_266
ECT1,Ahya,Mackay,-16.03823947,145.6519349,-0.1,Ahya_280
ECT1,Ahya,Mackay,-16.03826746,145.6520017,-0.1,Ahya_283
ECT1,Ahya,Mackay,-16.03839411,145.6524814,-0.1,Ahya_298
ECT1,Ahya,Chicken,-18.67041858,147.7063558,-0.1,Ahya_320
ECT1,Ahya,Chicken,-18.67030023,147.7064108,-0.1,Ahya_323
ECT1,Ahya,Chicken,-18.67025857,147.7063633,-0.1,Ahya_324
ECT1,Ahya,Davies,-18.82567682,147.6264331,-0.1,Ahya_333
ECT1,Ahya,Davies,-18.82562092,147.6266302,-0.1,Ahya_334
ECT1,Ahya,Davies,-18.82548689,147.6265579,-0.1,Ahya_340
ECT1,Ahya,Davies,-18.82553106,147.6267352,-0.1,Ahya_345
ECT1,Ahya,Davies,-18.82544867,147.6267423,-0.1,Ahya_347
ECT1,Ahya,Davies,-18.82554523,147.626808,-0.1,Ahya_351
ECT1,Ahya,Davies,-18.82545881,147.6267491,-0.1,Ahya_354
ECT1,Ahya,Davies,-18.82546484,147.6268599,-0.1,Ahya_356
ECT1,Ahya,Davies,-18.82547993,147.6268779,-0.1,Ahya_357
ECT1,Aspat,North_Direction,-14.743062,145.512984,-0.1,Aspat_492
ECT1,Aspat,North_Direction,-14.74306,145.512942,-0.1,Aspat_495
ECT1,Aspat,North_Direction,-14.743098,145.512783,-0.1,Aspat_516
ECT1,Aspat,North_Direction,-14.743088,145.51276,-0.1,Aspat_517
ECT1,Aspat,North_Direction,-14.743077,145.512762,-0.1,Aspat_518
ECT1,Aspat,North_Direction,-14.74307,145.512767,-0.1,Aspat_520
ECT1,Aspat,North_Direction,-14.743059,145.512738,-0.1,Aspat_521
ECT1,Aspat,North_Direction,-14.743048,145.512718,-0.1,Aspat_522
ECT1,Aspat,North_Direction,-14.743028,145.512697,-0.1,Aspat_525
ECT1,Aspat,North_Direction,-14.742997,145.51267,-0.1,Aspat_529
ECT1,Aspat,North_Direction,-14.742995,145.51267,-0.1,Aspat_530
ECT1,Aspat,North_Direction,-14.742985,145.512732,-0.1,Aspat_536
ECT1,Aspat,North_Direction,-14.742987,145.512719,-0.1,Aspat_537
ECT1,Aspat,Martin,-14.779999,145.358772,-0.1,Aspat_546
ECT1,Aspat,Martin,-14.779961,145.358646,-0.1,Aspat_556
ECT1,Aspat,Mackay,-16.038702,145.651301,-0.1,Aspat_662
ECT1,Aspat,Mackay,-16.038872,145.651099,-0.1,Aspat_706
ECT1,Aspat,Mackay,-16.038861,145.651089,-0.1,Aspat_708
ECT1,Aspat,Fitzroy_Island,-16.939455,145.983239,-0.1,Aspat_775
ECT1,Aspat,Fitzroy_Island,-16.939362,145.983304,-0.1,Aspat_778
ECT1,Aspat,Fitzroy_Island,-16.939337,145.98332,-0.1,Aspat_780
ECT1,Aspat,Fitzroy_Island,-16.939105,145.983155,-0.1,Aspat_811
ECT1,Aspat,Fitzroy_Island,-16.939057,145.983162,-0.1,Aspat_813
ECT1,Aspat,Fitzroy_Island,-16.939078,145.983124,-0.1,Aspat_814
ECT1,Aspat,Moore,-16.887728,146.186711,-0.1,Aspat_862
ECT1,Aspat,Moore,-16.887332,146.186948,-0.1,Aspat_875
ECT1,Aspat,Moore,-16.887334,146.187053,-0.1,Aspat_879
ECT1,Aspat,Moore,-16.887427,146.186642,-0.1,Aspat_895
ECT1,Aspat,Chicken,-18.669288,147.706917,-0.1,Aspat_1519
ECT1,Aspat,Chicken,-18.669297,147.706837,-0.1,Aspat_1520
ECT1,Aspat,Chicken,-18.669294,147.706362,-0.1,Aspat_1526
ECT1,Aken,Mackay,-16.03878488,145.6511149,-0.1,Aken_1109
ECT1,Aken,Mackay,-16.03940791,145.6509741,-0.1,Aken_1126
ECT1,Aken,Mackay,-16.03932174,145.6510782,-0.1,Aken_1127
ECT1,Aken,Mackay,-16.03915846,145.6511107,-0.1,Aken_1169
ECT1,Aken,Mackay,-16.03920372,145.650953,-0.1,Aken_1171
ECT1,Aken,Mackay,-16.03927782,145.6509957,-0.1,Aken_1174
ECT1,Aken,St_Crispin,-16.07522026,145.8441218,-0.1,Aken_1183
ECT1,Aken,St_Crispin,-16.07631133,145.8443068,-0.1,Aken_1201
ECT1,Ahya,Tydeman,-13.971614,144.5022933,-0.1,Ahya_15_Tydeman
ECT1,Ahya,Tydeman,-13.971326,144.5027072,-0.1,Ahya_8_Tydeman
ECT1,Ahya,No_Name,-14.651004,145.6384191,-0.1,Ahya_128b_R2023
ECT1,Ahya,No_Name,-14.650833,145.6383392,-0.1,Ahya_1411_No Name
ECT1,Aken,North_Direction,-14.74237762,145.5120874,-0.1,Aken_1323
ECT1,Aken,North_Direction,-14.74237788,145.5120587,-0.1,Aken_1324
ECT1,Aken,North_Direction,-14.74219649,145.5119117,-0.1,Aken_1406
ECT1,Aken,North_Direction,-14.74310031,145.5130513,-0.1,Aken_1415
ECT1,Aken,North_Direction,-14.74238726,145.5122819,-0.1,Aken_1433
ECT1,Aken,Orpheus,-18.56854635,146.4900166,-0.1,Aken_14_Orpheus
ECT1,Aken,Orpheus,-18.56788175,146.4892778,-0.1,Aken_19_Orpheus
ECT1,Aken,Orpheus,-18.56330917,146.4863674,-0.1,Aken_22_Orpheus
ECT1,Aken,Orpheus,-18.56332032,146.4864418,-0.1,Aken_26_Orpheus
ECT1,Ahya,Pelorus,-18.537898,146.4945286,-0.1,Ahya_1851_Pelorus 
ECT1,Ahya,Pelorus,-18.537945,146.4943419,-0.1,Ahya_1854_Pelorus 
ECT1,Ahya,Chicken,-18.670001,147.7072808,-0.1,Ahya_1841
ECT1,Ahya,Chicken,-18.670107,147.7067266,-0.1,Ahya_1842
ECT1,Ahya,Chicken,-18.670077,147.706557,-0.1,Ahya_1843
ECT1,Ahya,Chicken,-18.670141,147.7063916,-0.1,Ahya_1857
ECT1,Ahya,Chicken,-18.67044,147.7067388,-0.1,Ahya_305_R2023
ECT1,Ahya,Chicken,-18.670445,147.7067477,-0.1,Ahya_307_R2023
ECT1,Ahya,Chicken,-18.670397,147.7067247,-0.1,Ahya_319_R2023
ECT1,Ahya,Chicken,-18.67041,147.706619,-0.1,Ahya_323_R2023
ECT1,Ahya,Chicken,-18.670458,147.7066487,-0.1,Ahya_328_R2023
ECT1,Ahya,Chicken,-18.670442,147.7066374,-0.1,Ahya_329_R2023
ECT1,Ahya,Chicken,-18.654308,147.7098108,-0.1,Ahya_8_Chicken
ECT1,Ahya,Chicken,-18.654245,147.7097898,-0.1,Ahya_9_Chicken
ECT1,Ahya,Sykes,-23.4413205,152.0257062,0,Ahya_154a
ECT1,Ahya,North_Direction,-14.74256,145.5123,0,Ahya_B10
ECT1,Ahya,North_Direction,-14.74252,145.51236,0,Ahya_B17
ECT1,Ahya,North_Direction,-14.74249,145.51226,0,Ahya_B2
ECT1,Ahya,North_Direction,-14.74249,145.51227,0,Ahya_B4
ECT1,Ahya,North_Direction,-14.74240403,145.5123213,0,Ahya_45b
ECT1,Ahya,North_Direction,-14.74248969,145.5125315,0,Ahya_48b
ECT1,Ahya,North_Direction,-14.7427191,145.5125236,0,Ahya_50b
ECT1,Ahya,North_Direction,-14.74285606,145.5124947,0,Ahya_57b
ECT1,Ahya,North_Direction,-14.74339569,145.5132492,0,Ahya_69b
ECT1,Ahya,North_Direction,-14.74227377,145.5114273,0,Ahya_90
ECT1,Ahya,North_Direction,-14.74225,145.51168,0,Ahya_B56
ECT1,Ahya,No_Name,-14.65092226,145.6384919,0,Ahya_101b
ECT1,Ahya,No_Name,-14.65098856,145.6384714,0,Ahya_103b
ECT1,Ahya,No_Name,-14.65095445,145.6384332,0,Ahya_104b
ECT1,Ahya,No_Name,-14.6509723,145.6384345,0,Ahya_108b
ECT1,Ahya,No_Name,-14.65097532,145.6384242,0,Ahya_109b
ECT1,Ahya,No_Name,-14.65103206,145.6383295,0,Ahya_114b
ECT1,Ahya,No_Name,-14.65096258,145.63834,0,Ahya_116b
ECT1,Ahya,No_Name,-14.65076476,145.6383714,0,Ahya_120b
ECT1,Ahya,No_Name,-14.65088815,145.6384346,0,Ahya_125b
ECT1,Ahya,No_Name,-14.65090424,145.6384812,0,Ahya_126b
ECT1,Ahya,Martin,-14.77995504,145.3589369,0,Ahya_135
ECT1,Ahya,Martin,-14.7799231,145.3588682,0,Ahya_136
ECT1,Ahya,Martin,-14.77987382,145.3592046,0,Ahya_144b
ECT1,Ahya,Martin,-14.77980886,145.3591423,0,Ahya_145b
ECT1,Ahya,Martin,-14.7795978,145.3599456,0,Ahya_159b
ECT1,Ahya,St_Crispin,-16.07381579,145.8432878,0,Ahya_183
ECT1,Ahya,St_Crispin,-16.07383104,145.8430894,0,Ahya_262
ECT1,Ahya,Mackay,-16.03820728,145.6521056,0,Ahya_286
ECT1,Ahya,Mackay,-16.03832932,145.6523507,0,Ahya_296
ECT1,Ahya,Chicken,-18.66996872,147.7072862,0,Ahya_307
ECT1,Ahya,Chicken,-18.67007861,147.7064041,0,Ahya_317
ECT1,Ahya,Davies,-18.82559761,147.6266398,0,Ahya_337
ECT1,Ahya,Davies,-18.82548773,147.6265585,0,Ahya_339
ECT1,Ahya,Davies,-18.82545504,147.6265292,0,Ahya_342
ECT1,Ahya,Davies,-18.82552419,147.6267356,0,Ahya_344
ECT1,Ahya,Davies,-18.82549116,147.6267391,0,Ahya_346
ECT1,Ahya,Moore,-16.84586191,146.2317218,0,Ahya_392
ECT1,Aspat,North_Direction,-14.74306,145.512953,0,Aspat_494
ECT1,Aspat,North_Direction,-14.743071,145.512765,0,Aspat_519
ECT1,Aspat,North_Direction,-14.743031,145.512716,0,Aspat_523
ECT1,Aspat,North_Direction,-14.743017,145.512709,0,Aspat_524
ECT1,Aspat,North_Direction,-14.743028,145.512676,0,Aspat_526
ECT1,Aspat,North_Direction,-14.742999,145.512669,0,Aspat_528
ECT1,Aspat,North_Direction,-14.742986,145.512671,0,Aspat_531
ECT1,Aspat,North_Direction,-14.74299,145.512689,0,Aspat_532
ECT1,Aspat,North_Direction,-14.742997,145.512697,0,Aspat_533
ECT1,Aspat,North_Direction,-14.742994,145.512701,0,Aspat_534
ECT1,Aspat,North_Direction,-14.742995,145.512713,0,Aspat_535
ECT1,Aspat,Martin,-14.779979,145.358622,0,Aspat_557
ECT1,Aspat,Martin,-14.779981,145.358601,0,Aspat_558
ECT1,Aspat,Martin,-14.780039,145.358513,0,Aspat_561
ECT1,Aspat,No_Name,-14.650853,145.638456,0,Aspat_640
ECT1,Ahya,Mackay,-16.03820401,145.6519852,0,Ahya_793
ECT1,Aspat,Mackay,-16.038632,145.651362,0,Aspat_652
ECT1,Aspat,Mackay,-16.038768,145.651189,0,Aspat_671
ECT1,Aspat,Mackay,-16.03864,145.651321,0,Aspat_697
ECT1,Aspat,St_Crispin,-16.075005,145.844256,0,Aspat_712
ECT1,Aspat,St_Crispin,-16.072886,145.843642,0,Aspat_753
ECT1,Aspat,Fitzroy_Island,-16.939429,145.983267,0,Aspat_776
ECT1,Aspat,Fitzroy_Island,-16.939122,145.983147,0,Aspat_810
ECT1,Aspat,Fitzroy_Island,-16.938937,145.983081,0,Aspat_815
ECT1,Aspat,Fitzroy_Island,-16.938927,145.983093,0,Aspat_817
ECT1,Aspat,Fitzroy_Island,-16.939306,145.983211,0,Aspat_820
ECT1,Aspat,Fitzroy_Island,-16.939238,145.983213,0,Aspat_827
ECT1,Aspat,Moore,-16.887755,146.186773,0,Aspat_863
ECT1,Aspat,Moore,-16.887611,146.186684,0,Aspat_894
ECT1,Aspat,Chicken,-18.669634,147.706013,0,Aspat_1530
ECT1,Aspat,Chicken,-18.669763,147.70738,0,Aspat_801
ECT1,Aspat,Davies,-18.825859,147.626415,0,Aspat_1536
ECT1,Aspat,Davies,-18.825871,147.626419,0,Aspat_1537
ECT1,Aken,Mackay,-16.03917782,145.6509124,0,Aken_1116
ECT1,Aken,Mackay,-16.038648,145.6513682,0,Aken_1130
ECT1,Aken,Mackay,-16.03876652,145.6512292,0,Aken_1150
ECT1,Aken,St_Crispin,-16.0761141,145.8439914,0,Aken_1140
ECT1,Aken,St_Crispin,-16.07617152,145.8441189,0,Aken_1144
ECT1,Aken,St_Crispin,-16.07631334,145.8442533,0,Aken_1147
ECT1,Aken,St_Crispin,-16.07631653,145.8443162,0,Aken_1202
ECT1,Aken,St_Crispin,-16.07498774,145.8442169,0,Aken_1205
ECT1,Aken,St_Crispin,-16.07546216,145.8436678,0,Aken_1215
ECT1,Ahya,Tydeman,-13.97192,144.5020579,0,Ahya_16_Tydeman
ECT1,Ahya,Tydeman,-13.9712,144.5025109,0,Ahya_39_Tydeman
ECT1,Ahya,Tydeman,-13.971349,144.5024076,0,Ahya_42_Tydeman
ECT1,Ahya,Tydeman,-13.971624,144.5022699,0,Ahya_46_Tydeman
ECT1,Ahya,Martin,-14.779922,145.3588774,0,Ahya_136_R2023
ECT1,Ahya,No_Name,-14.650979,145.6384282,0,Ahya_108b_R2023
ECT1,Ahya,No_Name,-14.651067,145.6383119,0,Ahya_114b_R2023
ECT1,Ahya,No_Name,-14.650713,145.6384677,0,Ahya_124b_R2023
ECT1,Ahya,No_Name,-14.65085,145.6384648,0,Ahya_1413_No Name
ECT1,Ahya,Lizard,-14.646053,145.4552995,0,Ahya_16_Lizard
ECT1,Aken,North_Direction,-14.74254367,145.5125447,0,Aken_1316
ECT1,Aken,North_Direction,-14.7423617,145.5121557,0,Aken_1322
ECT1,Aken,North_Direction,-14.74212214,145.5117554,0,Aken_1407
ECT1,Aken,North_Direction,-14.74294684,145.5129575,0,Aken_1418
ECT1,Aken,North_Direction,-14.74301917,145.5128808,0,Aken_1420
ECT1,Aken,North_Direction,-14.74241233,145.5121828,0,Aken_1436
ECT1,Aken,Orpheus,-18.56330724,146.4864401,0,Aken_23_Orpheus
ECT1,Ahya,Chicken,-18.654186,147.7098086,0,Ahya_11_Chicken
ECT1,Ahya,Chicken,-18.654063,147.7098172,0,Ahya_16_Chicken
ECT1,Ahya,Chicken,-18.67003,147.7074275,0,Ahya_1839
ECT1,Ahya,Chicken,-18.669994,147.7073892,0,Ahya_1840
ECT1,Ahya,Chicken,-18.654166,147.7100622,0,Ahya_19_Chicken
ECT1,Ahya,Chicken,-18.654042,147.710119,0,Ahya_20_Chicken
ECT1,Ahya,Chicken,-18.670434,147.7066306,0,Ahya_312_R2023
ECT1,Ahya,Chicken,-18.670417,147.7066267,0,Ahya_314_R2023
ECT1,Ahya,Chicken,-18.670389,147.7066236,0,Ahya_316_R2023
ECT1,Ahya,Chicken,-18.670386,147.7067226,0,Ahya_318_R2023
ECT1,Ahya,Chicken,-18.670389,147.706724,0,Ahya_320_R2023
ECT1,Ahya,Chicken,-18.670467,147.7066495,0,Ahya_330_R2023
ECT1,Ahya,Davies,-18.826168,147.6267475,0,Ahya_272_Davies
ECT1,Ahya,Davies,-18.826904,147.6265616,0,Ahya_293_Davies
ECT1,Ahya,Sykes,-23.4554565,152.0317466,0.1,Ahya_121a
ECT1,Ahya,Sykes,-23.44428878,152.0246376,0.1,Ahya_145a
ECT1,Ahya,Sykes,-23.44179408,152.0252545,0.1,Ahya_158a
ECT1,Ahya,North_Direction,-14.74247,145.51225,0.1,Ahya_B1
ECT1,Ahya,North_Direction,-14.74256,145.51229,0.1,Ahya_B11
ECT1,Ahya,North_Direction,-14.74255,145.51233,0.1,Ahya_B14
ECT1,Ahya,North_Direction,-14.74258,145.51235,0.1,Ahya_B22
ECT1,Ahya,North_Direction,-14.7426,145.51237,0.1,Ahya_B27
ECT1,Ahya,North_Direction,-14.74261,145.51237,0.1,Ahya_B28
ECT1,Ahya,North_Direction,-14.74263,145.51237,0.1,Ahya_B29
ECT1,Ahya,North_Direction,-14.74265,145.51237,0.1,Ahya_B31
ECT1,Ahya,North_Direction,-14.74262,145.51246,0.1,Ahya_B39
ECT1,Ahya,North_Direction,-14.74263,145.51248,0.1,Ahya_B40
ECT1,Ahya,North_Direction,-14.74255,145.51229,0.1,Ahya_B8
ECT1,Ahya,North_Direction,-14.74268172,145.5125342,0.1,Ahya_52b
ECT1,Ahya,North_Direction,-14.74273461,145.5124882,0.1,Ahya_53b
ECT1,Ahya,North_Direction,-14.74274928,145.5124824,0.1,Ahya_54b
