individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,GBR1_site
2134,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831295,147.6331825,GPS EcoRRAP sites,10,5-Aug,5.55,OCDA_LA2S_P23,OCDA_LA2S_P23
2135,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831305,147.633245,GPS EcoRRAP sites,6,5-Aug,5.6,OCDA_LA2S_P2,OCDA_LA2S_P2
2136,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831285,147.63312,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P3,OCDA_LA2S_P3
2137,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831285,147.63312,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P3,OCDA_LA2S_P3
2138,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831285,147.63312,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P3,OCDA_LA2S_P3
2139,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831285,147.63312,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P3,OCDA_LA2S_P3
2140,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831215,147.633025,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P4,OCDA_LA2S_P4
2141,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.831215,147.633025,GPS EcoRRAP sites,6,5-Aug,5.5,OCDA_LA2S_P4,OCDA_LA2S_P4
2142,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2143,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2144,ECO03,Seriatopora hystrix,Shys,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2145,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2146,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2147,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.832615,147.6333735,GPS EcoRRAP sites,6,5,2.8,OCDA_LA1S_P1,OCDA_LA1S_P1
2148,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.83290898,147.6334215,GPS EcoRRAP sites,6,5,2,OCDA_LA1S_P2,OCDA_LA1S_P2
2149,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.83290898,147.6334215,GPS EcoRRAP sites,6,5,2,OCDA_LA1S_P2,OCDA_LA1S_P2
2150,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.83290898,147.6334215,GPS EcoRRAP sites,6,5,2,OCDA_LA1S_P2,OCDA_LA1S_P2
2151,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.83290898,147.6334215,GPS EcoRRAP sites,6,5,2,OCDA_LA1S_P2,OCDA_LA1S_P2
2152,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.833055,147.633357,GPS EcoRRAP sites,6,5,1.9,OCDA_LA1S_P3,OCDA_LA1S_P3
2153,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.833055,147.633357,GPS EcoRRAP sites,6,5,1.9,OCDA_LA1S_P3,OCDA_LA1S_P3
2154,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.833055,147.633357,GPS EcoRRAP sites,6,5,1.9,OCDA_LA1S_P3,OCDA_LA1S_P3
2155,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.833055,147.633357,GPS EcoRRAP sites,6,5,1.9,OCDA_LA1S_P3,OCDA_LA1S_P3
2156,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.833055,147.633357,GPS EcoRRAP sites,6,5,1.9,OCDA_LA1S_P3,OCDA_LA1S_P3
2157,ECO03,Seriatopora hystrix,Shys,17,1,2023,Davies,NA,NA,-18.83318052,147.6332905,GPS EcoRRAP sites,6,5,2.3,OCDA_LA1S_P4,OCDA_LA1S_P4
2158,ECO03,Porites massive,Pmas,17,1,2023,Davies,NA,NA,-18.83318052,147.6332905,GPS EcoRRAP sites,6,5,2.3,OCDA_LA1S_P4,OCDA_LA1S_P4
2159,ECO03,Seriatopora hystrix,Shys,17,1,2023,Davies,NA,NA,-18.83318052,147.6332905,GPS EcoRRAP sites,6,5,2.3,OCDA_LA1S_P4,OCDA_LA1S_P4
2160,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2161,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2162,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2163,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2164,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2165,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949362,147.7021085,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P4,OCLB_LA1S_P4
2166,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2167,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.94937875,147.7019308,GPS EcoRRAP sites,10,5-Aug,3.4,OCLB_LA1S_P23,OCLB_LA1S_P23
2168,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2169,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.94937875,147.7019308,GPS EcoRRAP sites,10,5-Aug,3.4,OCLB_LA1S_P23,OCLB_LA1S_P23
2170,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.94937875,147.7019308,GPS EcoRRAP sites,10,5-Aug,3.4,OCLB_LA1S_P23,OCLB_LA1S_P23
2171,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2172,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2173,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2174,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2175,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9493795,147.701859,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P2,OCLB_LA1S_P2
2176,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.94937,147.7020555,GPS EcoRRAP sites,10,5-Aug,3.4,OCLB_LA1S_P34,OCLB_LA1S_P34
2177,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949378,147.7020025,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P3,OCLB_LA1S_P3
2178,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949362,147.7021085,GPS EcoRRAP sites,6,5-Aug,3.6,OCLB_LA1S_P4,OCLB_LA1S_P4
2179,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2180,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949405,147.7016985,GPS EcoRRAP sites,6,5-Aug,3.2,OCLB_LA1S_P1,OCLB_LA1S_P1
2181,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.94939225,147.7017788,GPS EcoRRAP sites,10,5-Aug,3.4,OCLB_LA1S_P122,OCLB_LA1S_P122
2182,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9440645,147.699442,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_FL1S_P1,OCLB_FL1S_P1
2183,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9440645,147.699442,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_FL1S_P1,OCLB_FL1S_P1
2184,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9440645,147.699442,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_FL1S_P1,OCLB_FL1S_P1
2185,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9440645,147.699442,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_FL1S_P1,OCLB_FL1S_P1
2186,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9440645,147.699442,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_FL1S_P1,OCLB_FL1S_P1
2187,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2188,ECO03,Pachyseris speciosa,Pspe,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2189,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2190,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2191,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2192,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.943966,147.699309,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_FL1S_P2,OCLB_FL1S_P2
2193,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949567,147.6928,GPS EcoRRAP sites,6,5-Aug,4.4,OCLB_BA1S_P4,OCLB_BA1S_P4
2194,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949567,147.6928,GPS EcoRRAP sites,6,5-Aug,4.4,OCLB_BA1S_P4,OCLB_BA1S_P4
2195,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949567,147.6928,GPS EcoRRAP sites,6,5-Aug,4.4,OCLB_BA1S_P4,OCLB_BA1S_P4
2196,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2197,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2198,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2199,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2200,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2201,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949407,147.692884,GPS EcoRRAP sites,6,5-Aug,4.5,OCLB_BA1S_P3,OCLB_BA1S_P3
2202,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9492785,147.693012,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_BA1S_P2,OCLB_BA1S_P2
2203,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9492785,147.693012,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_BA1S_P2,OCLB_BA1S_P2
2204,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9492785,147.693012,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_BA1S_P2,OCLB_BA1S_P2
2205,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9492785,147.693012,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_BA1S_P2,OCLB_BA1S_P2
2206,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9492785,147.693012,GPS EcoRRAP sites,6,5-Aug,3.9,OCLB_BA1S_P2,OCLB_BA1S_P2
2207,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2208,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2209,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2210,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2211,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2212,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2213,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2214,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2215,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2216,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.949138,147.6930675,GPS EcoRRAP sites,6,5-Aug,3.8,OCLB_BA1S_P1,OCLB_BA1S_P1
2217,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9439165,147.699257,GPS EcoRRAP sites,6,5-Aug,5.8,OCLB_FL1S_P3,OCLB_FL1S_P3
2218,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9439165,147.699257,GPS EcoRRAP sites,6,5-Aug,5.8,OCLB_FL1S_P3,OCLB_FL1S_P3
2219,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9439165,147.699257,GPS EcoRRAP sites,6,5-Aug,5.8,OCLB_FL1S_P3,OCLB_FL1S_P3
2220,ECO03,Porites massive,Pmas,19,1,2023,Little_Broadhurst,NA,NA,-18.9439165,147.699257,GPS EcoRRAP sites,6,5-Aug,5.8,OCLB_FL1S_P3,OCLB_FL1S_P3
2221,ECO03,Seriatopora hystrix,Shys,19,1,2023,Little_Broadhurst,NA,NA,-18.9439165,147.699257,GPS EcoRRAP sites,6,5-Aug,5.8,OCLB_FL1S_P3,OCLB_FL1S_P3
