Site,Latitude,Longitude,Variable,Depth,mmm,mean_annual,monthly_variability
OCDA_BA2D,-18.814330000000002,147.6372,v,-5.35,0.007152294933974349,-0.0122159414513348,-0.9991263875631622
OCDA_BA2D,-18.814330000000002,147.6372,v,-2.35,0.009748939201034302,-0.02618756405229255,-1.1413675179970182
OCDA_BA2D,-18.814330000000002,147.6372,v,-0.5,0.01586934244498877,-0.02876107641812054,-1.482548312097904
OCDA_BA2D,-18.814330000000002,147.6372,wspeed_u,99999.9,-3.4673749833333334,-4.546271923378788,-0.14694543787290856
OCDA_BA2D,-18.814330000000002,147.6372,wspeed_v,99999.9,4.720903300319448,1.5339281601769499,0.8786000959833672
OCDA_BA2S,-18.81448,147.6372,eta,99999.9,0.13222017830329647,0.056703367018590974,0.8657072974389349
OCDA_BA2S,-18.81448,147.6372,salt,-24,35.334475108922,35.20981373863849,0.004395854716437991
OCDA_BA2S,-18.81448,147.6372,salt,-18,35.33775425401392,35.18707703074859,0.004705697120427585
OCDA_BA2S,-18.81448,147.6372,salt,-13,35.34236644794176,35.142225676005175,0.004976327998197388
OCDA_BA2S,-18.81448,147.6372,salt,-9,35.351802190483546,35.073391694845576,0.005443875646232367
OCDA_BA2S,-18.81448,147.6372,salt,-5.35,35.36046873102004,35.031310105914955,0.005838215524467104
OCDA_BA2S,-18.81448,147.6372,salt,-2.35,35.36407164363497,35.01816216056067,0.006020166005263681
OCDA_BA2S,-18.81448,147.6372,salt,-0.5,35.3636175932822,35.011176638620995,0.0061222201845169836
OCDA_BA2S,-18.81448,147.6372,temp,-24,28.300966395888295,26.325863295715052,0.0585624092434437
OCDA_BA2S,-18.81448,147.6372,temp,-18,28.478419831145313,26.500712535727843,0.06170191851272691
OCDA_BA2S,-18.81448,147.6372,temp,-13,28.655312140373884,26.668914868711827,0.06395648252136474
OCDA_BA2S,-18.81448,147.6372,temp,-9,28.906215210237427,26.925632575916463,0.06721814707610267
OCDA_BA2S,-18.81448,147.6372,temp,-5.35,29.154469363539246,27.14712257098004,0.06995723614009138
OCDA_BA2S,-18.81448,147.6372,temp,-2.35,29.33910972936987,27.265550008385613,0.07147004830730652
OCDA_BA2S,-18.81448,147.6372,temp,-0.5,29.391746862980757,27.295601754412505,0.07195300744254123
OCDA_BA2S,-18.81448,147.6372,u,-24,0.009462361776242746,-0.0012669317804946255,-4.120741549899818
OCDA_BA2S,-18.81448,147.6372,u,-18,0.016466647075583103,0.0026367846078316198,23.72304040610621
OCDA_BA2S,-18.81448,147.6372,u,-13,0.03242243609993093,0.011430978955443141,3.73039324440068
OCDA_BA2S,-18.81448,147.6372,u,-9,0.03993824259823508,0.014858912614623616,3.424120981839865
OCDA_BA2S,-18.81448,147.6372,u,-5.35,0.04295610021829093,0.01675768114537963,5.2147246741895215
OCDA_BA2S,-18.81448,147.6372,u,-2.35,0.03423389164678962,0.004216819874223021,-4.5708417063707225
OCDA_BA2S,-18.81448,147.6372,u,-0.5,0.019743138754041337,-0.01092163272517717,-1.1665208210280411
OCDA_BA2S,-18.81448,147.6372,v,-24,0.006257533303305297,-0.002602160658703681,-1.9124819236359993
OCDA_BA2S,-18.81448,147.6372,v,-18,-9.356956000000002e-4,-0.00605546884172464,-0.5354542370010176
OCDA_BA2S,-18.81448,147.6372,v,-13,0.0026689890710146678,-0.01001356125334291,-0.8221428296291158
OCDA_BA2S,-18.81448,147.6372,v,-9,0.004474533,-0.009787533729136053,-0.8575144007747331
OCDA_BA2S,-18.81448,147.6372,v,-5.35,0.00718037124058968,-0.012241621340095384,-1.0001293432681002
OCDA_BA2S,-18.81448,147.6372,v,-2.35,0.009798352163457874,-0.02620849839876263,-1.1427450896263327
OCDA_BA2S,-18.81448,147.6372,v,-0.5,0.015954984309322417,-0.028763619569258506,-1.4863023915987201
OCDA_BA2S,-18.81448,147.6372,wspeed_u,99999.9,-3.467447667888889,-4.546268913007576,-0.14693905343100694
OCDA_BA2S,-18.81448,147.6372,wspeed_v,99999.9,4.720887296068414,1.5338882420268207,0.8786215502528338
OCDA_FL1D,-18.80592,147.6688,eta,99999.9,0.13223569644215893,0.05635119450427003,0.8753845867504926
OCDA_FL1D,-18.80592,147.6688,salt,-24,35.335965680018035,35.20722275591878,0.004468549746169949
OCDA_FL1D,-18.80592,147.6688,salt,-18,35.34104768878126,35.1844312589453,0.004754320763437947
OCDA_FL1D,-18.80592,147.6688,salt,-13,35.346347864570454,35.1371283196747,0.005072075765526368
OCDA_FL1D,-18.80592,147.6688,salt,-9,35.35324235367797,35.07120152044467,0.005481686919913877
OCDA_FL1D,-18.80592,147.6688,salt,-5.35,35.360182087133666,35.029617681494585,0.005842481283492308
OCDA_FL1D,-18.80592,147.6688,salt,-2.35,35.36309241090769,35.018345251353864,0.006008827713576687
OCDA_FL1D,-18.80592,147.6688,salt,-0.5,35.362438608575495,35.0122382699338,0.006097992784492338
OCDA_FL1D,-18.80592,147.6688,temp,-24,28.344028195647102,26.391068805575227,0.059487574546181136
OCDA_FL1D,-18.80592,147.6688,temp,-18,28.511706654490666,26.547685706935486,0.06210707574329125
OCDA_FL1D,-18.80592,147.6688,temp,-13,28.720488221503405,26.732234143448164,0.06471271124181188
OCDA_FL1D,-18.80592,147.6688,temp,-9,28.936372947121303,26.968071173279988,0.06753603489910794
OCDA_FL1D,-18.80592,147.6688,temp,-5.35,29.162558772759812,27.164282115901802,0.07001153796203588
OCDA_FL1D,-18.80592,147.6688,temp,-2.35,29.335541692476692,27.269790268696692,0.07137089209391957
OCDA_FL1D,-18.80592,147.6688,temp,-0.5,29.388333155978295,27.300424455652806,0.07181825019895471
OCDA_FL1D,-18.80592,147.6688,u,-24,0.029085829044054684,0.012823296654038942,1.6884746568347435
OCDA_FL1D,-18.80592,147.6688,u,-18,0.03448604557280037,0.015178386387287386,1.7357258769084927
OCDA_FL1D,-18.80592,147.6688,u,-13,0.04002464117535591,0.017831905980933503,1.8115446198688965
OCDA_FL1D,-18.80592,147.6688,u,-9,0.04146024842081302,0.0156033905051323,2.412994666211125
OCDA_FL1D,-18.80592,147.6688,u,-5.35,0.040547843644722706,0.01507395794700187,4.174820102864501
OCDA_FL1D,-18.80592,147.6688,u,-2.35,0.02974434014874669,0.002998743037087459,-4.278765080076615
OCDA_FL1D,-18.80592,147.6688,u,-0.5,0.013974364305314442,-0.012295504267420671,-1.049244233195611
OCDA_FL1D,-18.80592,147.6688,v,-24,0.019818459263170548,-0.005483224718872587,-23.721778157078553
OCDA_FL1D,-18.80592,147.6688,v,-18,0.022595340873902695,-0.005562234617855705,-139.17118378216287
OCDA_FL1D,-18.80592,147.6688,v,-13,0.025888192423258304,2.1787293888713812e-4,3.694668348837114
OCDA_FL1D,-18.80592,147.6688,v,-9,0.028830118879251656,0.0026492852215509377,3.4877952963173926
OCDA_FL1D,-18.80592,147.6688,v,-5.35,0.032256779376390564,-1.6551080381519513e-4,23.290350019587333
OCDA_FL1D,-18.80592,147.6688,v,-2.35,0.035484194261263806,-0.014129202478768027,-5.171627097619654
OCDA_FL1D,-18.80592,147.6688,v,-0.5,0.04244209089986449,-0.016342368255860353,-8.323549753096149
OCDA_FL1D,-18.80592,147.6688,wspeed_u,99999.9,-3.466329180111111,-4.561492156818182,-0.14809930610558292
OCDA_FL1D,-18.80592,147.6688,wspeed_v,99999.9,4.7323083077479655,1.5534985527067515,0.8679365900922136
OCDA_FL1S,-18.80575,147.6686,eta,99999.9,0.13225660928681252,0.05636771596129992,0.8751510911057695
OCDA_FL1S,-18.80575,147.6686,salt,-24,35.33595128617842,35.20715521133174,0.0044692183341018266
OCDA_FL1S,-18.80575,147.6686,salt,-18,35.341028760245614,35.1843735639208,0.004754106383211786
OCDA_FL1S,-18.80575,147.6686,salt,-13,35.346318805751935,35.137094483510154,0.005071673462151343
OCDA_FL1S,-18.80575,147.6686,salt,-9,35.35320896939583,35.07116250229148,0.005481398225618088
OCDA_FL1S,-18.80575,147.6686,salt,-5.35,35.36015063738062,35.029629598605055,0.005842448209740055
OCDA_FL1S,-18.80575,147.6686,salt,-2.35,35.3630683272333,35.018336786272876,0.006009078663709266
OCDA_FL1S,-18.80575,147.6686,salt,-0.5,35.362419739826514,35.01218575105925,0.0060986839815664095
OCDA_FL1S,-18.80575,147.6686,temp,-24,28.344259369423856,26.391572787463424,0.0594945351676105
OCDA_FL1S,-18.80575,147.6686,temp,-18,28.511570380346033,26.54774125422495,0.06210550196911987
OCDA_FL1S,-18.80575,147.6686,temp,-13,28.720152392693365,26.732151018104563,0.06470834311234355
OCDA_FL1S,-18.80575,147.6686,temp,-9,28.936230592856752,26.968005050444674,0.0675320661111158
OCDA_FL1S,-18.80575,147.6686,temp,-5.35,29.162763995418675,27.16444076643971,0.07000641384650363
OCDA_FL1S,-18.80575,147.6686,temp,-2.35,29.33592700262888,27.270344644522318,0.07135847366212163
OCDA_FL1S,-18.80575,147.6686,temp,-0.5,29.388787386396743,27.300999826770326,0.07180595558689924
OCDA_FL1S,-18.80575,147.6686,u,-24,0.028659453618989358,0.012520673048196896,1.728035856670064
OCDA_FL1S,-18.80575,147.6686,u,-18,0.03436352509845539,0.015011267389122796,1.773646096579974
OCDA_FL1S,-18.80575,147.6686,u,-13,0.03994532478980525,0.017721557483017306,1.8435265906889704
OCDA_FL1S,-18.80575,147.6686,u,-9,0.041425046254955175,0.015534942240767497,2.4605025039853836
OCDA_FL1S,-18.80575,147.6686,u,-5.35,0.040544076053016104,0.015011921530583954,4.306246606561016
OCDA_FL1S,-18.80575,147.6686,u,-2.35,0.029716970714825004,0.0028995263406795015,-4.136311705281239
OCDA_FL1S,-18.80575,147.6686,u,-0.5,0.013893381303043578,-0.012470686911596838,-1.0386487027353073
OCDA_FL1S,-18.80575,147.6686,v,-24,0.01957722403781404,-0.005546466904482395,-20.046540465605098
OCDA_FL1S,-18.80575,147.6686,v,-18,0.022428715781295898,-0.0056717856201946885,-63.46370001434145
OCDA_FL1S,-18.80575,147.6686,v,-13,0.02572549392176971,8.174714357625007e-5,3.831696176585949
OCDA_FL1S,-18.80575,147.6686,v,-9,0.028687926838293413,0.002506486537746737,3.605391466748251
OCDA_FL1S,-18.80575,147.6686,v,-5.35,0.03215289460730885,-2.8908578106647995e-4,27.344243248603824
OCDA_FL1S,-18.80575,147.6686,v,-2.35,0.03545617873778229,-0.014203037375034162,-5.107847741546225
OCDA_FL1S,-18.80575,147.6686,v,-0.5,0.04252395196717834,-0.016366941162600526,-8.34311154252504
OCDA_FL1S,-18.80575,147.6686,wspeed_u,99999.9,-3.4661844065555556,-4.561474745712121,-0.1481092147713699
OCDA_FL1S,-18.80575,147.6686,wspeed_v,99999.9,4.732310442735085,1.5535357444210018,0.867919243454369
OCDA_FR1D,-18.81966,147.66394,eta,99999.9,0.132733444371623,0.056069595509815356,0.8885286546378761
OCDA_FR1D,-18.81966,147.66394,salt,-24,35.33904783968235,35.20228111630732,0.004542342834132712
OCDA_FR1D,-18.81966,147.66394,salt,-18,35.34243784541836,35.17761732826685,0.004764954992586157
OCDA_FR1D,-18.81966,147.66394,salt,-13,35.347172390251615,35.13654460132897,0.005054909481629922
OCDA_FR1D,-18.81966,147.66394,salt,-9,35.355137602351405,35.071809575159826,0.005478553784550539
OCDA_FR1D,-18.81966,147.66394,salt,-5.35,35.36268465829046,35.031742447974594,0.005844046053666657
OCDA_FR1D,-18.81966,147.66394,salt,-2.35,35.3655509624321,35.01856971299715,0.006022222188595533
OCDA_FR1D,-18.81966,147.66394,salt,-0.5,35.365045948583365,35.01185456365019,0.006120041640851916
OCDA_FR1D,-18.81966,147.66394,temp,-24,28.370131509928758,26.44117241501083,0.06029233765605155
OCDA_FR1D,-18.81966,147.66394,temp,-18,28.51275460607808,26.563483299315248,0.06232700958687513
OCDA_FR1D,-18.81966,147.66394,temp,-13,28.6982009742251,26.724868076237374,0.06465652019092465
OCDA_FR1D,-18.81966,147.66394,temp,-9,28.924723180856905,26.965204717812153,0.06758191934333833
OCDA_FR1D,-18.81966,147.66394,temp,-5.35,29.166242104259993,27.16045054046184,0.07003140632657068
OCDA_FR1D,-18.81966,147.66394,temp,-2.35,29.340884399946948,27.272274811548584,0.07121715966190882
OCDA_FR1D,-18.81966,147.66394,temp,-0.5,29.392351860990093,27.303261728994585,0.07170720481917979
OCDA_FR1D,-18.81966,147.66394,u,-24,0.012413416940814267,0.0031421662668318063,3.3378470277345347
OCDA_FR1D,-18.81966,147.66394,u,-18,0.018886478556525213,0.005889068880851119,3.698252121927377
OCDA_FR1D,-18.81966,147.66394,u,-13,0.03076347272974582,0.010890412362301377,3.4215195914162235
OCDA_FR1D,-18.81966,147.66394,u,-9,0.03276293790071989,0.0077552637333768645,11.438328080211289
OCDA_FR1D,-18.81966,147.66394,u,-5.35,0.030585454914749715,0.006078778228663853,-5.35106826157369
OCDA_FR1D,-18.81966,147.66394,u,-2.35,0.0175832482291901,-0.008602508564292882,-1.113713952238063
OCDA_FR1D,-18.81966,147.66394,u,-0.5,3.103923297139482e-4,-0.026855892582359663,-0.5501228445967772
OCDA_FR1D,-18.81966,147.66394,v,-24,0.007552163396964012,8.965214664246188e-4,1.622055230220245
OCDA_FR1D,-18.81966,147.66394,v,-18,0.009713651978186947,-0.00108815354431661,4.969562756282916
OCDA_FR1D,-18.81966,147.66394,v,-13,0.01498036319301835,6.104261640847653e-4,3.2647914982076403
OCDA_FR1D,-18.81966,147.66394,v,-9,0.019084844162132207,0.0040240296506434845,2.658166793078553
OCDA_FR1D,-18.81966,147.66394,v,-5.35,0.024202702079890046,0.00275408236281154,10.701282202075864
OCDA_FR1D,-18.81966,147.66394,v,-2.35,0.029828926174536183,-0.010532781360165474,-7.18442296842214
OCDA_FR1D,-18.81966,147.66394,v,-0.5,0.04035253389900962,-0.010986951736531372,74.03297411877868
OCDA_FR1D,-18.81966,147.66394,wspeed_u,99999.9,-3.4774727765555555,-4.5582875934696965,-0.14695635487617908
OCDA_FR1D,-18.81966,147.66394,wspeed_v,99999.9,4.72789547248704,1.5442878416561225,0.8729485626968151
OCDA_FR1S,-18.8192,147.66391,eta,99999.9,0.13271061595784908,0.056058480899290865,0.888589858749125
OCDA_FR1S,-18.8192,147.66391,salt,-24,35.33902010149562,35.20231585589706,0.004541469188815217
OCDA_FR1S,-18.8192,147.66391,salt,-18,35.34238581103939,35.17780895059197,0.004763042104293226
OCDA_FR1S,-18.8192,147.66391,salt,-13,35.34708411878242,35.136789310978145,0.005052276978729275
OCDA_FR1S,-18.8192,147.66391,salt,-9,35.35503968457959,35.07178865180525,0.005476997481244366
OCDA_FR1S,-18.8192,147.66391,salt,-5.35,35.36262524157961,35.03167977597899,0.005843677517085119
OCDA_FR1S,-18.8192,147.66391,salt,-2.35,35.365515313749405,35.01856393769661,0.006022021667157033
OCDA_FR1S,-18.8192,147.66391,salt,-0.5,35.36501128450875,35.01184220282902,0.006119909067266717
OCDA_FR1S,-18.8192,147.66391,temp,-24,28.369941256826294,26.440668848933164,0.06028367304762542
OCDA_FR1S,-18.8192,147.66391,temp,-18,28.51142138361437,26.56236885710485,0.062310240706396125
OCDA_FR1S,-18.8192,147.66391,temp,-13,28.696537411055736,26.7234068078822,0.06463681104445562
OCDA_FR1S,-18.8192,147.66391,temp,-9,28.923350307338957,26.964344297459824,0.06757058600752734
OCDA_FR1S,-18.8192,147.66391,temp,-5.35,29.165482791777816,27.160093320107105,0.07003013348295314
OCDA_FR1S,-18.8192,147.66391,temp,-2.35,29.340648406315854,27.27214965698589,0.07122156338698109
OCDA_FR1S,-18.8192,147.66391,temp,-0.5,29.39218734590536,27.303137771248537,0.07171207028563654
OCDA_FR1S,-18.8192,147.66391,u,-24,0.012464194399033823,0.003270927657061289,3.126461674150152
OCDA_FR1S,-18.8192,147.66391,u,-18,0.019051644072666497,0.006048422830332758,3.5350086192785337
OCDA_FR1S,-18.8192,147.66391,u,-13,0.03092901733290944,0.011058899662909068,3.3108963731162424
OCDA_FR1S,-18.8192,147.66391,u,-9,0.03296375819909358,0.007956783195668306,10.161733717230819
OCDA_FR1S,-18.8192,147.66391,u,-5.35,0.030811618697283338,0.006286205259416243,-5.7109066899789305
OCDA_FR1S,-18.8192,147.66391,u,-2.35,0.017835323766295326,-0.008376694690624438,-1.131876649922993
OCDA_FR1S,-18.8192,147.66391,u,-0.5,5.618750126447595e-4,-0.026623878881106823,-0.5547832319448082
OCDA_FR1S,-18.8192,147.66391,v,-24,0.007592806685831077,9.286917302834524e-4,1.589047768871566
OCDA_FR1S,-18.8192,147.66391,v,-18,0.009821962317412647,-0.0011411832062374191,5.094001316594393
OCDA_FR1S,-18.8192,147.66391,v,-13,0.015129160730721574,5.880762867535119e-4,3.2854355028123403
OCDA_FR1S,-18.8192,147.66391,v,-9,0.019220182041159238,0.00399289376913568,2.6784017708941326
OCDA_FR1S,-18.8192,147.66391,v,-5.35,0.02432549619097091,0.0027100434070861236,10.79912578184846
OCDA_FR1S,-18.8192,147.66391,v,-2.35,0.02994109425342816,-0.010579362246830468,-7.169755367589551
OCDA_FR1S,-18.8192,147.66391,v,-0.5,0.040465685302825294,-0.011038340013153774,77.80803066029222
OCDA_FR1S,-18.8192,147.66391,wspeed_u,99999.9,-3.477282327888889,-4.558273183401515,-0.1469711960552811
OCDA_FR1S,-18.8192,147.66391,wspeed_v,99999.9,4.727921948286503,1.5443613090824377,0.872907839730737
OCDA_FR2D,-18.83191,147.65257,eta,99999.9,0.13264481140378012,0.05587012567511164,0.8930547132645889
OCDA_FR2D,-18.83191,147.65257,salt,-24,35.338042259334934,35.201772716697,0.004546201098060114
OCDA_FR2D,-18.83191,147.65257,salt,-18,35.34030441670201,35.178007530506186,0.00472118280283635
OCDA_FR2D,-18.83191,147.65257,salt,-13,35.346578656535414,35.13094975961053,0.0050585770915984795
OCDA_FR2D,-18.83191,147.65257,salt,-9,35.35705315509753,35.065507797979414,0.005527367065465181
OCDA_FR2D,-18.83191,147.65257,salt,-5.35,35.364858505865655,35.03145932358868,0.00586974811143282
OCDA_FR2D,-18.83191,147.65257,salt,-2.35,35.367514309401514,35.01837131404687,0.006041142928241323
OCDA_FR2D,-18.83191,147.65257,salt,-0.5,35.36701816003293,35.01167998587727,0.006138295355896832
OCDA_FR2D,-18.83191,147.65257,temp,-24,28.366269117098096,26.43756306610887,0.06052863158285937
OCDA_FR2D,-18.83191,147.65257,temp,-18,28.477582228211002,26.53328439319158,0.062068051990060415
OCDA_FR2D,-18.83191,147.65257,temp,-13,28.68752440321516,26.719427427647016,0.0647045972343284
OCDA_FR2D,-18.83191,147.65257,temp,-9,28.943182798476673,26.97645665386922,0.06784900492181743
OCDA_FR2D,-18.83191,147.65257,temp,-5.35,29.183967698410353,27.166834848782727,0.0701343066462222
OCDA_FR2D,-18.83191,147.65257,temp,-2.35,29.35322168535081,27.275899714925448,0.0711845671593583
OCDA_FR2D,-18.83191,147.65257,temp,-0.5,29.4008024582752,27.304516687705284,0.07163936009141031
OCDA_FR2D,-18.83191,147.65257,u,-24,0.009889049152974203,-2.9353254054175333e-4,-8.118065662124348
OCDA_FR2D,-18.83191,147.65257,u,-18,0.026509811402943416,0.008322271333716756,3.2433716403012727
OCDA_FR2D,-18.83191,147.65257,u,-13,0.03706816795425893,0.012306776690883887,3.4583594254556487
OCDA_FR2D,-18.83191,147.65257,u,-9,0.03832789177003243,0.00832561587976056,13.954572146633064
OCDA_FR2D,-18.83191,147.65257,u,-5.35,0.03595185103698873,0.006714549316376015,-5.2651795656229305
OCDA_FR2D,-18.83191,147.65257,u,-2.35,0.022430574311665827,-0.0088790508645213,-1.1937370911335816
OCDA_FR2D,-18.83191,147.65257,u,-0.5,0.005076004644198935,-0.027287436988616798,-0.61225292911391
OCDA_FR2D,-18.83191,147.65257,v,-24,9.658481583874143e-5,-0.002654391391100757,-0.6926307265280549
OCDA_FR2D,-18.83191,147.65257,v,-18,-0.0014081720665386844,-0.010702196178148203,-0.5537774039987846
OCDA_FR2D,-18.83191,147.65257,v,-13,0.0010661507609718375,-0.010002967675006882,-0.8109199427920857
OCDA_FR2D,-18.83191,147.65257,v,-9,0.005256781491350156,-0.006029854591744765,-1.1095719615731494
OCDA_FR2D,-18.83191,147.65257,v,-5.35,0.010529152209752316,-0.006963516764448432,-1.4613985873761985
OCDA_FR2D,-18.83191,147.65257,v,-2.35,0.016187262091802438,-0.020224378169484997,-1.6884437549387439
OCDA_FR2D,-18.83191,147.65257,v,-0.5,0.02675828638560498,-0.02046600637836469,-3.047771878325791
OCDA_FR2D,-18.83191,147.65257,wspeed_u,99999.9,-3.485430397111111,-4.552798237568182,-0.14590061933130657
OCDA_FR2D,-18.83191,147.65257,wspeed_v,99999.9,4.722317931016231,1.5334352785906227,0.8788455518290297
OCDA_FR2S,-18.83187,147.6525,eta,99999.9,0.1326421364332221,0.05586908890147354,0.8930571813312225
OCDA_FR2S,-18.83187,147.6525,salt,-24,35.33804336968898,35.2017566320426,0.004546385606898783
OCDA_FR2S,-18.83187,147.6525,salt,-18,35.34029153653282,35.178031596426706,0.004720737131577842
OCDA_FR2S,-18.83187,147.6525,salt,-13,35.34655512029255,35.13098280176316,0.005057900082494823
OCDA_FR2S,-18.83187,147.6525,salt,-9,35.357034697142964,35.06548228100806,0.005527124989231907
OCDA_FR2S,-18.83187,147.6525,salt,-5.35,35.36485025601451,35.031445212532766,0.005869712772929125
OCDA_FR2S,-18.83187,147.6525,salt,-2.35,35.367510904876895,35.018368530476735,0.006041133741146173
OCDA_FR2S,-18.83187,147.6525,salt,-0.5,35.36701510387998,35.01167809808663,0.006138304520935714
OCDA_FR2S,-18.83187,147.6525,temp,-24,28.366365531197584,26.437656673126245,0.06053010269732045
OCDA_FR2S,-18.83187,147.6525,temp,-18,28.477288625694417,26.53306946631507,0.06206455737387255
OCDA_FR2S,-18.83187,147.6525,temp,-13,28.687101619672042,26.71910024912839,0.06469998858668172
